account_id,in_degree,out_degree,degree_ratio,pagerank,betweenness,clustering_coeff,total_sent,total_received,n_txn_sent,n_txn_received,unique_receivers,unique_senders,avg_sent_amount,std_sent_amount,round_amount_ratio,max_hourly_velocity,device_diversity,is_smurf_related,role,iso_forest_score,reconstruction_score,risk_score,risk_percentile,alert_status,is_seed,network_flag,final_alert
ACC_01159,7,10,1.375,0.0004464182018834,0.0052255319148936,0.0073529411764705,10568.21,11158.53,21,24,10,7,503.2480952380953,431.09173973319247,0.0,1,20,False,normal,0.1051769481544798,0.0132481503076594,0.0684054290157517,28.91156462585034,NORMAL,False,0.0,False
ACC_00445,7,8,1.125,0.0003813212429102,0.0030093617021276,0.0285714285714285,10178.75,11495.49,24,23,8,7,424.1145833333333,242.86745898658688,0.0,1,23,False,normal,0.1109042724748063,0.0044903258148959,0.0683386938108421,28.869047619047617,NORMAL,False,0.0,False
ACC_01116,3,6,1.75,0.0001854788633336,0.0002848249690871,0.0,11102.89,2636.53,23,10,6,3,482.73434782608695,317.64959713819155,0.0,1,22,False,normal,0.1101291698022546,0.0056130726524285,0.0683227309423241,28.8265306122449,NORMAL,False,0.0,False
ACC_01187,5,11,2.0,0.0002860033081783,0.0016314893617021,0.0166666666666666,11026.79,8808.66,24,20,11,5,459.44958333333335,363.6746410386645,0.0,1,22,False,normal,0.1031270171012357,0.0159030029151051,0.0682374114267835,28.784013605442176,NORMAL,False,0.0,False
ACC_01254,12,8,0.6923076923076923,0.0007502769739629,0.0021293617021276,0.0052631578947368,11693.77,19489.52,24,32,8,12,487.2404166666667,367.85413714251234,0.0416666666666666,1,22,False,normal,0.1092950087443196,0.0064999207344766,0.0681769735403824,28.74149659863945,NORMAL,False,0.0,False
ACC_00430,6,7,1.1428571428571428,0.0003146449661184,0.0005310638297872,0.0128205128205128,7728.28,7884.8,16,18,7,6,483.0175,364.9019580563159,0.0,1,16,False,normal,0.1049915930249723,0.012448107584562,0.0679741988488082,28.69897959183674,NORMAL,False,0.0,False
ACC_00159,11,11,1.0,0.0005014145925858,0.0065634042553191,0.0086580086580086,12901.93,12896.62,27,25,11,11,477.84925925925927,350.984129576844,0.0,1,27,False,normal,0.1111023559843445,0.0029274744831723,0.0678324033838756,28.656462585034014,NORMAL,False,0.0,False
ACC_00384,8,8,1.0,0.000587512610589,0.0006340425531914,0.0083333333333333,16694.87,15929.92,34,33,8,8,491.0255882352941,392.1357535513433,0.0,1,34,False,normal,0.1073261827049689,0.0085361954853131,0.0678101878171066,28.61394557823129,NORMAL,False,0.0,False
ACC_01002,10,9,0.9090909090909092,0.0005828121313722,0.0044204255319148,0.0058479532163742,8379.47,16575.78,21,26,9,10,399.0223809523809,278.1648559919956,0.0,1,21,False,normal,0.1105469512150064,0.0035821501835859,0.0677610308024382,28.57142857142857,NORMAL,False,0.0,False
ACC_01564,6,12,1.8571428571428568,0.0003557808610187,0.0026570212765957,0.0065359477124183,11436.09,7130.7,25,14,12,6,457.4436,301.86014981941554,0.0,1,25,False,normal,0.1006053354873278,0.0184668079305493,0.0677499244646164,28.52891156462585,NORMAL,False,0.0,False
ACC_00765,7,11,1.5,0.0004744731522721,0.0004187097599454,0.0,12544.95,12222.93,28,29,11,7,448.0339285714286,230.6470485610441,0.0,1,28,False,normal,0.0963220844638103,0.0248438059944771,0.067730773076077,28.48639455782313,NORMAL,False,0.0,False
ACC_01098,10,6,0.6363636363636364,0.0004614094426729,0.0004987234042553,0.0166666666666666,10085.72,17265.29,19,33,6,10,530.8273684210526,391.6756262357086,0.0,1,18,False,normal,0.1043075339207672,0.0128341032944795,0.0677181616702521,28.443877551020407,NORMAL,False,0.0,False
ACC_00552,6,10,1.5714285714285714,0.0002110845108655,0.0015591489361702,0.0083333333333333,14442.55,6843.08,30,15,10,6,481.4183333333333,311.5330339165725,0.0333333333333333,1,30,False,normal,0.1046081606786361,0.0123613443049267,0.0677094341291523,28.401360544217685,NORMAL,False,0.0,False
ACC_00576,4,9,2.0,0.0003200524002669,0.0034323404255319,0.0,9799.41,12083.32,21,23,9,4,466.6385714285714,376.0925472843847,0.0,1,21,False,normal,0.1031312483555718,0.0145071313727778,0.0676816015624542,28.35884353741497,NORMAL,False,0.0,False
ACC_01758,5,10,1.8333333333333333,0.0002315757714307,0.0027123404255319,0.0,14627.6,7724.07,28,15,10,5,522.4142857142857,350.2720287352185,0.0357142857142857,1,27,False,normal,0.10852702157959,0.00619679978163,0.067594932860406,28.316326530612244,NORMAL,False,0.0,False
ACC_00249,9,6,0.7,0.0004031250481733,0.0003359911311985,0.0,7722.72,8894.46,17,19,6,9,454.2776470588236,288.2921726636324,0.0,1,17,False,normal,0.1030089353269272,0.013812449785931,0.0673303411105287,28.27380952380952,NORMAL,False,0.0,False
ACC_01315,9,8,0.9,0.0008402571968201,0.0008782978723404,0.0,14438.1,18093.12,31,43,8,9,465.7451612903226,368.9391417372335,0.0,1,31,False,normal,0.1029523333261595,0.0137605385053129,0.0672756153978208,28.2312925170068,NORMAL,False,0.0,False
ACC_00373,5,5,1.0,0.0003291481220511,0.0012161702127659,0.0,7501.91,6172.49,21,13,5,5,357.2338095238095,276.052839063035,0.0,1,21,False,normal,0.1076311885468268,0.0067276640415767,0.0672697787447268,28.188775510204085,NORMAL,False,0.0,False
ACC_00017,10,6,0.6363636363636364,0.0003977731667555,0.0001889361702127,0.025,10788.95,8000.31,21,19,6,10,513.7595238095239,320.8744501744598,0.0,1,21,False,normal,0.1029233210160343,0.0134986771672219,0.0671534634765093,28.146258503401363,NORMAL,False,0.0,False
ACC_00569,9,8,0.9,0.0004060369345157,0.000795744680851,0.0073529411764705,15653.84,9606.18,32,18,8,9,489.1825,318.10739945354425,0.03125,1,32,False,normal,0.1015715539462795,0.0154403598297714,0.0671190762996762,28.10374149659864,NORMAL,False,0.0,False
ACC_00935,7,7,1.0,0.0002414380953871,0.0015404255319148,0.0219780219780219,9116.47,5063.2300000000005,19,12,7,7,479.8142105263158,417.68446542703055,0.0,1,19,False,normal,0.1015900948602389,0.0150719745505154,0.0669828467363495,28.061224489795915,NORMAL,False,0.0,False
ACC_01688,5,8,1.5,0.0005550206410667,0.0004263846842621,0.0,9684.93,12121.89,18,23,8,5,538.0516666666667,452.65602939110136,0.0,1,18,False,normal,0.096213551539931,0.0231106880612123,0.0669724061484435,28.0187074829932,NORMAL,False,0.0,False
ACC_00192,7,8,1.125,0.000174119161827,0.0027931914893617,0.019047619047619,14316.21,5856.79,23,14,8,7,622.4439130434783,422.2094778633332,0.0,1,23,False,normal,0.1042070115365497,0.0110321725335974,0.0669370759353688,27.97619047619048,NORMAL,False,0.0,False
ACC_00240,7,8,1.125,0.0007245267237561,3.4042553191489363e-06,0.019047619047619,11952.81,15903.66,26,37,8,7,459.7234615384615,244.9582352147779,0.0,1,25,False,normal,0.0981177691323032,0.0198713875601479,0.0668192165034411,27.93367346938776,NORMAL,False,0.0,False
ACC_00771,6,9,1.4285714285714286,0.0002850322194656,0.0001560567944399,0.019047619047619,10174.66,10555.27,23,22,9,6,442.37652173913045,231.73209931079492,0.0,1,23,False,normal,0.1008427607712841,0.0156063635529276,0.0667482018839415,27.89115646258503,NORMAL,False,0.0,False
ACC_01488,10,11,1.0909090909090908,0.0004315209372941,0.0041463829787234,0.0095238095238095,11381.22,9931.45,21,20,11,10,541.9628571428572,376.58787543072674,0.0,1,20,False,normal,0.1001909131812338,0.0164497436566031,0.0666944453713815,27.848639455782315,NORMAL,False,0.0,False
ACC_01568,7,9,1.25,0.0002285761874887,0.0038161702127659,0.0,15305.52,4680.07,29,12,9,7,527.7765517241379,374.0343351053279,0.0344827586206896,1,28,False,normal,0.1060832570844634,0.00748891277957,0.0666455193625061,27.806122448979597,NORMAL,False,0.0,False
ACC_01765,9,7,0.8,0.0007634736415827,0.000303829787234,0.0,15588.41,19134.46,27,37,7,9,577.3485185185185,425.347346002731,0.037037037037037,1,26,False,normal,0.1070496096677054,0.005783533400236,0.0665431791607176,27.76360544217687,NORMAL,False,0.0,False
ACC_01692,9,6,0.7,0.0007170368728259,0.0003148936170212,0.0,14738.84,17563.36,31,28,6,9,475.4464516129032,384.4671293842807,0.032258064516129,1,31,False,normal,0.1055977922823653,0.0079445616287049,0.0665365000209011,27.721088435374146,NORMAL,False,0.0,False
ACC_01392,8,10,1.2222222222222223,0.0005101552666434,0.0002085106382978,0.0,17040.35,18540.67,30,30,10,8,568.0116666666667,433.6879296586535,0.0,1,30,False,normal,0.1062816062519088,0.0068459285643467,0.066507335176884,27.67857142857143,NORMAL,False,0.0,False
ACC_01718,7,6,0.875,0.0003027765898434,0.0018731914893617,0.0,13173.34,8331.11,27,20,6,7,487.9014814814815,313.8003585537946,0.074074074074074,1,27,False,normal,0.1066831796376439,0.0062176246668777,0.0664969576493375,27.63605442176871,NORMAL,False,0.0,False
ACC_01725,8,8,1.0,0.0003849297632394,0.0076459574468085,0.0166666666666666,13165.53,12704.87,27,26,8,8,487.6122222222223,395.7822410729389,0.0,1,27,False,normal,0.1039949983386264,0.0101582098160345,0.0664602829295896,27.593537414965983,NORMAL,False,0.0,False
ACC_01389,10,6,0.6363636363636364,0.0002562306390648,0.0052187234042553,0.0,10886.68,8375.46,23,19,6,10,473.3339130434783,345.8389150475476,0.0,1,23,False,normal,0.0980005893392058,0.0191236730602212,0.0664498228276119,27.55102040816326,NORMAL,False,0.0,False
ACC_01801,12,7,0.6153846153846154,0.0005975553353716,0.004155744680851,0.0058479532163742,9722.55,14679.55,21,28,7,12,462.9785714285714,270.1058502566302,0.0,1,21,False,normal,0.1046746398759089,0.0090107427140875,0.0664090810111804,27.508503401360542,NORMAL,False,0.0,False
ACC_00472,5,5,1.0,0.0002182087035424,0.0022204255319148,0.0,11697.13,4927.07,22,12,5,5,531.6877272727273,380.6771340392052,0.0454545454545454,1,22,False,normal,0.1020703105952312,0.0127074035027814,0.0663251477582513,27.465986394557824,NORMAL,False,0.0,False
ACC_00090,9,10,1.1,0.0003635417757897,0.0004340425531914,0.0058479532163742,9307.23,11562.29,24,21,10,9,387.80125,241.18799628203607,0.0,1,24,False,normal,0.0952223028621404,0.0229593902820357,0.0663171378300985,27.4234693877551,NORMAL,False,0.0,False
ACC_00631,5,11,2.0,0.000271185508704,0.0006978723404255,0.0,13742.76,5176.65,30,13,11,5,458.092,379.1313043624678,0.0,1,28,False,normal,0.101906192054789,0.0128762472249454,0.0662942141228515,27.380952380952383,NORMAL,False,0.0,False
ACC_01355,7,9,1.25,0.0003784789673955,0.0014983157804971,0.0166666666666666,13122.47,8026.58,22,18,9,7,596.4759090909091,520.5226449825313,0.0,1,22,False,normal,0.096748140003954,0.020446204411271,0.0662273657668808,27.33843537414966,NORMAL,False,0.0,False
ACC_01943,7,6,0.875,0.0003425310857128,0.0003480851063829,0.0,7899.36,11881.96,15,26,6,7,526.624,274.56462215660633,0.0,1,15,False,normal,0.1021542668791292,0.0121151307986186,0.066138612446925,27.29591836734694,NORMAL,False,0.0,False
ACC_01609,8,10,1.2222222222222223,0.0004274933166523,0.0013030315951051,0.0130718954248366,14120.79,11678.66,25,20,10,8,564.8316,527.517565739758,0.0,1,25,False,normal,0.0972048275917894,0.0195301350359636,0.0661349505694591,27.253401360544217,NORMAL,False,0.0,False
ACC_00364,7,11,1.5,0.0004525541922652,0.0015361702127659,0.0130718954248366,14018.25,9213.66,30,22,11,7,467.275,343.38026094283936,0.0333333333333333,1,30,False,normal,0.1028048948532942,0.0109122415121846,0.0660478335168503,27.2108843537415,NORMAL,False,0.0,False
ACC_00888,12,8,0.6923076923076923,0.000590515765925,0.0007327659574468,0.0,10676.53,19677.62,20,38,8,12,533.8265,298.36133662451715,0.0,1,20,False,normal,0.0993705386735646,0.0158979730402067,0.0659815124202214,27.168367346938776,NORMAL,False,0.0,False
ACC_00031,10,11,1.0909090909090908,0.0004714565410583,0.0029046808510638,0.0047619047619047,13852.94,17789.13,26,29,11,10,532.8053846153846,364.47989845510847,0.0384615384615384,1,26,False,normal,0.1043848391183763,0.0082593079277991,0.0659346266421454,27.12585034013605,NORMAL,False,0.0,False
ACC_00008,8,8,1.0,0.0007737003875814,0.0015733594849273,0.025,13922.02,18907.78,28,33,8,8,497.215,259.5041729272704,0.0,1,28,False,normal,0.0996960978430803,0.0152306784758541,0.0659099300961898,27.08333333333333,NORMAL,False,0.0,False
ACC_01924,8,5,0.6666666666666666,0.0008078459791343,0.0002646808510638,0.0,15391.93,14171.41,24,26,5,8,641.3304166666667,377.229183244249,0.0,1,22,False,normal,0.1012029754442244,0.0124217078773288,0.0656904684174661,27.040816326530614,NORMAL,False,1.0,True
ACC_00582,10,8,0.8181818181818182,0.0004542991760107,0.0033931914893617,0.0,11525.11,20327.12,26,49,8,10,443.2734615384616,280.604277001507,0.0,1,25,False,normal,0.0939211109799233,0.0233025885878164,0.0656737020230805,26.99829931972789,NORMAL,False,0.0,False
ACC_01770,7,8,1.125,0.0004538376642901,0.000435744680851,0.0095238095238095,17189.23,11689.63,32,21,8,7,537.1634375,289.54870794893776,0.03125,1,32,False,normal,0.1010960490687457,0.0123334258679215,0.065590999788416,26.95578231292517,NORMAL,False,0.0,False
ACC_00382,10,7,0.7272727272727273,0.0008036027368526,0.0029021276595744,0.0073529411764705,14756.18,16205.18,32,30,7,10,461.130625,294.9179961467419,0.0,1,31,False,normal,0.0984233702374728,0.0161365194314784,0.065508629915075,26.913265306122447,NORMAL,False,0.0,False
ACC_00760,8,9,1.1111111111111112,0.0003578227431041,0.0035829787234042,0.0220588235294117,12688.03,12915.54,26,28,9,8,488.0011538461539,276.17685014246825,0.0384615384615384,1,26,False,normal,0.1055469937988605,0.0051867261793471,0.0654028867510552,26.87074829931973,NORMAL,False,0.0,False
ACC_00657,5,6,1.1666666666666667,0.0003270344816072,0.0014944680851063,0.0181818181818181,10263.44,7732.769999999999,18,13,6,5,570.1911111111111,335.4858983954798,0.0,1,17,False,normal,0.1044200788410907,0.0067613241325497,0.0653565769576743,26.828231292517007,NORMAL,False,0.0,False
ACC_00466,8,10,1.2222222222222223,0.000215579937635,0.0052936170212765,0.0,10652.41,8153.21,21,17,10,8,507.257619047619,340.2726060661475,0.0,1,20,False,normal,0.1027519238676118,0.0092361396416282,0.0653456101772184,26.785714285714285,NORMAL,False,0.0,False
ACC_01563,9,9,1.0,0.0004100630053023,0.0014059574468085,0.0065359477124183,8129.18,16196.06,18,25,9,9,451.62111111111113,237.71657914140692,0.0,1,18,False,normal,0.0979108738770464,0.0161527394410431,0.0652076201026451,26.743197278911563,NORMAL,False,0.0,False
ACC_01230,7,8,1.125,0.0003257555520612,0.0027914893617021,0.0095238095238095,13392.53,11159.65,23,16,8,7,582.2839130434783,490.86450829808354,0.0434782608695652,1,23,False,normal,0.0977256727091689,0.0161683694105729,0.0651027513897305,26.700680272108844,NORMAL,False,0.0,False
ACC_00991,7,4,0.625,0.0003868277592904,0.0024193066985033,0.0181818181818181,10248.26,10805.68,22,26,4,7,465.83,270.8458067047076,0.0,1,21,False,normal,0.1016121386012311,0.0102237474168175,0.0650567821274657,26.65816326530612,NORMAL,False,0.0,False
ACC_00385,5,8,1.5,0.0004392022352859,0.0,0.0256410256410256,10597.79,10593.25,24,22,8,5,441.5745833333333,419.3609417754297,0.0,1,24,False,normal,0.1042279012194814,0.0058754289757186,0.0648869123219763,26.6156462585034,NORMAL,False,0.0,False
ACC_01180,7,10,1.375,0.0003608761456122,0.0010178723404255,0.0147058823529411,14014.26,9494.21,30,21,10,7,467.142,277.8174211463598,0.0333333333333333,1,30,False,normal,0.0983106073043622,0.0144419832093365,0.0647631576663519,26.57312925170068,NORMAL,False,0.0,False
ACC_00550,7,6,0.875,0.0002958567664179,0.002375744680851,0.0128205128205128,14267.53,7784.07,26,15,6,7,548.7511538461539,472.4661927488732,0.0384615384615384,1,26,False,normal,0.0971172305932367,0.0159488080613431,0.0646498615804792,26.53061224489796,NORMAL,False,1.0,True
ACC_01096,9,7,0.8,0.0006239960940629,0.0029390696286189,0.0,15271.15,20870.58,25,46,7,9,610.846,406.7472234898066,0.0,1,24,False,normal,0.0960844609612597,0.0173424240606259,0.0645876462010062,26.48809523809524,NORMAL,False,0.0,False
ACC_00189,7,12,1.625,0.0004540112023834,0.003051914893617,0.0058479532163742,13902.5,9623.11,30,21,12,7,463.4166666666667,368.221313673826,0.0,1,29,False,normal,0.1004923877091095,0.0105947203825524,0.0645333207784866,26.445578231292515,NORMAL,False,0.0,False
ACC_00020,7,8,1.125,0.0006018448248181,7.74468085106383e-05,0.0,14602.06,16901.3,22,32,8,7,663.73,466.0356480335976,0.0,1,21,False,normal,0.0983330759361592,0.0136788082097584,0.0644713688455989,26.403061224489797,NORMAL,False,0.0,False
ACC_00281,11,9,0.8333333333333334,0.0004130342421401,0.0017737602865305,0.0157894736842105,9455.39,16292.61,22,33,9,11,429.7904545454545,295.2844135095659,0.0,1,20,False,normal,0.0963390960259053,0.0166540542261434,0.0644650793060005,26.36054421768708,NORMAL,False,0.0,False
ACC_01345,6,8,1.2857142857142858,0.0003107583345816,0.0001855319148936,0.0109890109890109,17540.2,8818.57,32,20,8,6,548.13125,436.00184121207855,0.0,1,32,False,normal,0.1026573915683626,0.0066920724732566,0.0642712639303202,26.318027210884352,NORMAL,False,0.0,False
ACC_00923,9,6,0.7,0.0005541550094289,0.0001761702127659,0.0095238095238095,8694.62,11773.42,20,25,6,9,434.7310000000001,305.13223769893256,0.05,1,20,False,normal,0.1035926663644199,0.0049887622460522,0.0641511047170728,26.27551020408163,NORMAL,False,0.0,False
ACC_00973,5,5,1.0,0.0004377784781733,2.297872340425532e-05,0.0,10083.39,10552.89,21,23,5,5,480.1614285714285,331.06087849949466,0.0476190476190476,1,21,False,normal,0.1039371098177188,0.0044357701530415,0.0641365739518479,26.232993197278915,NORMAL,False,0.0,False
ACC_00594,10,10,1.0,0.0003643903121949,0.0032229787234042,0.0157894736842105,12114.87,13436.31,25,27,10,10,484.5948,376.7127737759897,0.04,1,25,False,normal,0.1014160183282318,0.0082075603948851,0.0641326351548931,26.190476190476197,NORMAL,False,0.0,False
ACC_00246,7,10,1.375,0.0007684860233376,0.0016765957446808,0.0073529411764705,11302.09,16138.49,21,34,10,7,538.1947619047619,365.8612832702997,0.0,1,21,False,normal,0.0915819903781965,0.0225261735535434,0.0639596636483353,26.147959183673468,NORMAL,False,0.0,False
ACC_01596,10,9,0.9090909090909092,0.0005398063429809,0.0043336170212765,0.0058479532163742,14260.12,16604.39,26,29,9,10,548.4661538461538,415.855253424332,0.0384615384615384,1,26,False,normal,0.1048263360942809,0.0026019406464733,0.0639365779151579,26.105442176870746,NORMAL,False,0.0,False
ACC_01648,6,9,1.4285714285714286,0.000567601124556,0.0001782287980215,0.0095238095238095,9512.4,17786.52,27,31,9,6,352.3111111111111,286.1106038060393,0.0,1,26,False,normal,0.0973622366989202,0.0136439299983431,0.0638749140186893,26.06292517006803,NORMAL,False,0.0,False
ACC_00688,9,5,0.6,0.0003995154366109,0.0003872340425531,0.0109890109890109,14962.65,12817.34,26,35,5,9,575.4865384615384,475.4505956075126,0.0,1,26,False,normal,0.0943795378850124,0.0178892444359194,0.0637834205053752,26.02040816326531,NORMAL,False,0.0,False
ACC_00636,4,5,1.2,0.000370174111868,0.0011497872340425,0.0,9234.85,7005.17,25,15,5,4,369.394,312.1376163115664,0.0,1,25,False,normal,0.1003429190602182,0.0088954537998405,0.0637639329560671,25.977891156462583,NORMAL,False,0.0,False
ACC_01513,9,6,0.7,0.0005172388911658,0.0001506382978723,0.019047619047619,17039.08,13143.94,29,25,6,9,587.5544827586208,409.69253842351264,0.0,1,29,False,normal,0.1019448742684868,0.0063214612640293,0.0636955090667038,25.93537414965986,NORMAL,False,1.0,True
ACC_00121,5,7,1.3333333333333333,0.0002420724011901,3.829787234042553e-05,0.0,9062.0,3987.95,22,6,7,5,411.9090909090909,257.861026780837,0.0,1,22,False,normal,0.0984796607447624,0.0113462862727441,0.0636263109559551,25.892857142857142,NORMAL,False,0.0,False
ACC_00814,9,6,0.7,0.0004561831118055,0.0034578723404255,0.019047619047619,9409.66,8645.49,23,21,6,9,409.115652173913,243.2631301104757,0.0,1,22,False,normal,0.1014409460878341,0.0068802938015948,0.0636166851733384,25.850340136054424,NORMAL,False,0.0,False
ACC_00309,8,7,0.8888888888888888,0.0002653332421507,0.0019426086214983,0.019047619047619,8948.64,6217.01,19,16,7,8,470.9810526315789,405.6443911563528,0.0,1,18,False,normal,0.0959449107790737,0.0150948540333982,0.0636048880808035,25.8078231292517,NORMAL,False,0.0,False
ACC_00762,4,6,1.4,0.0003888083251384,0.0002110638297872,0.0,16730.32,9303.89,31,21,6,4,539.6877419354838,352.89142756859064,0.0,1,30,False,normal,0.0990567036478007,0.0103043188543036,0.0635557497304018,25.765306122448976,NORMAL,False,0.0,False
ACC_01783,5,8,1.5,0.0001771512002057,0.001171914893617,0.0128205128205128,11524.89,3466.64,20,6,8,5,576.2445,299.13378118678816,0.0,1,20,False,normal,0.0981687874610616,0.0108789231680841,0.0632528417438706,25.72278911564626,NORMAL,False,0.0,False
ACC_00580,10,6,0.6363636363636364,0.0006425879308885,5.531914893617022e-05,0.0083333333333333,15816.13,14996.67,28,36,6,10,564.8617857142857,264.72298783688154,0.0,1,28,False,normal,0.0968042659512651,0.0128892351940362,0.0632382536483735,25.68027210884354,NORMAL,False,0.0,False
ACC_00954,4,6,1.4,0.0003492657069272,0.0001574468085106,0.0,14081.39,6862.3,24,11,6,4,586.7245833333334,484.7220928036937,0.0,1,24,False,normal,0.0945937271421386,0.0162040200771682,0.0632378443161505,25.637755102040817,NORMAL,False,0.0,False
ACC_00787,7,7,1.0,0.000744497045207,0.0005889361702127,0.0,11981.55,17782.9,22,39,7,7,544.6159090909091,363.7899217648912,0.0454545454545454,1,22,False,normal,0.0958323367242098,0.0142090500738073,0.0631830220640488,25.59523809523809,NORMAL,False,0.0,False
ACC_00138,6,10,1.5714285714285714,0.0006611778610172,0.0022382978723404,0.0,13148.74,11714.67,29,23,10,6,453.40482758620686,323.2213597037164,0.0344827586206896,1,29,False,normal,0.0963138295577313,0.0133273333608835,0.0631192310789922,25.552721088435376,NORMAL,False,0.0,False
ACC_00749,7,9,1.25,0.0003460740368506,0.0011293617021276,0.0,10544.32,7406.87,20,13,9,7,527.216,385.39693662781656,0.05,1,19,False,normal,0.0949626382698625,0.0153456188513898,0.0631158305024734,25.51020408163265,NORMAL,False,0.0,False
ACC_01328,4,8,1.8,0.0002602315896,1.0212765957446808e-05,0.0,13138.15,6880.82,24,17,8,4,547.4229166666668,363.3865458670837,0.0416666666666666,1,24,False,normal,0.1025637474280381,0.003896807147047,0.0630969713156417,25.46768707482993,NORMAL,False,0.0,False
ACC_01078,6,9,1.4285714285714286,0.0004553106755656,0.0010953191489361,0.0285714285714285,11712.93,9635.62,23,23,9,6,509.2578260869565,268.3461833147711,0.0,1,23,False,normal,0.0988337918160424,0.009005005903317,0.0629022774509523,25.42517006802721,NORMAL,False,0.0,False
ACC_01777,8,11,1.3333333333333333,0.0007953009322105,0.00292,0.0,12740.46,17833.81,25,28,11,8,509.61840000000007,369.2742129353199,0.0,1,24,False,normal,0.0937590093847598,0.0166052860605015,0.0628975200550565,25.38265306122449,NORMAL,False,0.0,False
ACC_00808,9,9,1.0,0.0006681649637968,0.0040506545004903,0.0,11726.55,17155.73,20,37,9,9,586.3275,398.3947850519368,0.0,1,20,False,normal,0.095637921018825,0.0135145501377049,0.062788572666377,25.34013605442177,NORMAL,False,0.0,False
ACC_01909,10,8,0.8181818181818182,0.0009127888664825,0.0030289361702127,0.0130718954248366,14058.48,20995.12,28,39,8,10,502.0885714285714,351.6058762593506,0.0,1,28,False,normal,0.0969501947973767,0.0114324652168237,0.0627431029651555,25.297619047619047,NORMAL,False,0.0,False
ACC_01336,8,11,1.3333333333333333,0.000481107511071,0.0041761702127659,0.0,16663.13,12022.68,30,23,11,8,555.4376666666667,397.5190517462834,0.0,1,30,False,normal,0.101872287775264,0.0039862634405652,0.0627178780413845,25.255102040816325,NORMAL,False,1.0,True
ACC_01136,8,5,0.6666666666666666,0.0003665169945856,0.0001330320214897,0.0256410256410256,9539.49,11980.83,20,23,5,8,476.9745,279.80246217033,0.0,1,20,False,normal,0.1011024185205061,0.0048868180606073,0.0626161783365466,25.212585034013607,NORMAL,False,0.0,False
ACC_01169,5,8,1.5,0.0004372138291014,0.0008561702127659,0.0,14432.03,13042.35,28,25,8,5,515.4296428571429,541.7611989406822,0.0,1,26,False,normal,0.0926211245810519,0.0175324376812533,0.0625856498211324,25.170068027210885,NORMAL,False,0.0,False
ACC_00977,4,8,1.8,0.0001765697260723,0.0021923404255319,0.0,12888.01,2826.88,24,7,8,4,537.0004166666666,373.13240707939366,0.0,1,24,False,normal,0.0984962200050194,0.0081156763939357,0.0623440025605859,25.127551020408163,NORMAL,False,0.0,False
ACC_01478,5,7,1.3333333333333333,0.0002649525431439,0.0001472340425531,0.0151515151515151,11479.34,6353.13,26,9,7,5,441.51307692307694,299.4199016467573,0.0384615384615384,1,26,False,normal,0.0979321172739298,0.0080754072651426,0.061989433270415,25.08503401360544,NORMAL,False,0.0,False
ACC_00498,8,6,0.7777777777777778,0.0003775357113265,0.0011370212765957,0.0109890109890109,7306.79,8133.42,16,19,6,8,456.674375,305.2809049595416,0.0,1,16,False,normal,0.0962174259200194,0.0104811000460708,0.06192289557044,25.04251700680272,NORMAL,False,0.0,False
ACC_00667,6,5,0.8571428571428571,0.0007214488177819,0.0010646808510638,0.0,10597.19,14742.74,24,27,5,6,441.5495833333334,300.4563658616261,0.0416666666666666,1,24,False,normal,0.0940471687566932,0.0134348874111648,0.0618022562184819,25.0,NORMAL,False,0.0,False
ACC_01109,7,5,0.75,0.0003432073045109,0.000183829787234,0.0,9533.63,9262.14,25,15,5,7,381.3452,187.5838477659169,0.0,1,25,False,normal,0.0913974324532916,0.0168256539260959,0.0615687210424133,24.95748299319728,NORMAL,False,0.0,False
ACC_00214,9,9,1.0,0.0002417704928216,0.005343829787234,0.0,15201.74,8204.039999999999,29,15,9,9,524.1979310344827,360.8500395730229,0.0,1,29,False,normal,0.0949321708188874,0.0111133189993085,0.0614046300910558,24.91496598639456,NORMAL,False,0.0,False
ACC_00699,8,6,0.7777777777777778,0.0008745481669135,0.0003540425531914,0.0109890109890109,14058.75,22570.63,27,39,6,8,520.6944444444445,359.35437781723243,0.0,1,27,False,normal,0.0932188874282825,0.0136215311773533,0.0613799449279108,24.87244897959184,NORMAL,False,0.0,False
ACC_01983,6,10,1.5714285714285714,0.0003715427726731,0.0009914893617021,0.0166666666666666,15113.23,12517.55,31,25,10,6,487.5235483870968,285.905192054387,0.0,1,31,False,normal,0.0914618978478828,0.0160847335190832,0.0613110321163629,24.829931972789115,NORMAL,False,0.0,False
ACC_01589,6,7,1.1428571428571428,0.0003374103079424,5.8841086428175504e-05,0.0,15248.42,11265.02,23,25,7,6,662.9747826086957,497.9117330490466,0.0,1,23,False,normal,0.0931222509909708,0.0133759107312229,0.0612237148870716,24.7874149659864,NORMAL,False,0.0,False
ACC_00802,9,6,0.7,0.0003477417953466,0.0025897872340425,0.019047619047619,10191.05,9042.3,23,17,6,9,443.0891304347826,219.41385536579548,0.0,1,22,False,normal,0.0938262583576813,0.0119237365570565,0.0610652496374313,24.744897959183675,NORMAL,False,0.0,False
ACC_01409,9,9,1.0,0.0005915180216845,0.0020936170212765,0.0196078431372549,12689.74,15977.17,28,31,9,9,453.205,309.6980762984539,0.0357142857142857,1,28,False,normal,0.0985348145555136,0.0048097345813839,0.0610447825658617,24.702380952380956,NORMAL,False,0.0,False
