transaction_id,timestamp,sender_account,receiver_account,amount,device_id
6cf67d83,2025-06-19 14:51:00,ACC_01029,ACC_00261,768.98,DEV_70
3cafcce0,2025-06-19 14:53:00,ACC_00034,ACC_01989,263.51,DEV_858
47ed0104,2025-06-19 14:54:00,ACC_00417,ACC_00472,194.23,DEV_10
28d96534,2025-06-19 14:57:00,ACC_01685,ACC_01260,917.64,DEV_735
dce1cb3b,2025-06-19 14:57:00,ACC_01486,ACC_00949,689.98,DEV_165
6f47bf37,2025-06-19 15:01:00,ACC_01262,ACC_01157,858.17,DEV_614
d2734d39,2025-06-19 15:02:00,ACC_01284,ACC_01228,558.39,DEV_190
bc7845e7,2025-06-19 15:10:00,ACC_00297,ACC_01447,971.54,DEV_880
84f73038,2025-06-19 15:11:00,ACC_01108,ACC_00239,1024.68,DEV_753
25cd114f,2025-06-19 15:13:00,ACC_00684,ACC_00337,367.61,DEV_280
89f96f85,2025-06-19 15:18:00,ACC_01876,ACC_00179,553.94,DEV_113
a0e34428,2025-06-19 15:19:00,ACC_01605,ACC_00245,923.32,DEV_291
0b9f3243,2025-06-19 15:24:00,ACC_00434,ACC_00340,145.49,DEV_43
d3efbc4d,2025-06-19 15:29:00,ACC_01956,ACC_00801,431.67,DEV_487
05da283d,2025-06-19 15:41:00,ACC_00807,ACC_01835,660.25,DEV_516
b2380874,2025-06-19 15:46:00,ACC_00544,ACC_00944,1250.5,DEV_372
55a6871c,2025-06-19 15:48:00,ACC_00595,ACC_00105,648.72,DEV_778
42f2ed16,2025-06-19 15:50:00,ACC_01901,ACC_01965,249.65,DEV_672
6b187dc5,2025-06-19 16:00:00,ACC_00911,ACC_01569,751.79,DEV_2
ad2f7bd2,2025-06-19 16:03:00,ACC_01936,ACC_00877,480.53,DEV_781
efd1f22b,2025-06-19 16:06:00,ACC_00701,ACC_01018,626.4,DEV_494
0a35d3cd,2025-06-19 16:10:00,ACC_00486,ACC_01126,190.88,DEV_248
f5c3b2b7,2025-06-19 16:16:00,ACC_00322,ACC_01967,231.56,DEV_872
b77299c8,2025-06-19 16:36:00,ACC_00265,ACC_01489,910.13,DEV_602
9ca6d4f7,2025-06-19 16:37:00,ACC_01341,ACC_01096,840.33,DEV_848
d7b7efdb,2025-06-19 16:42:00,ACC_01406,ACC_01622,209.15,DEV_234
6a0cde8e,2025-06-19 16:47:00,ACC_01201,ACC_01290,202.89,DEV_338
b2c7fdc0,2025-06-19 16:49:00,ACC_00292,ACC_00257,890.01,DEV_194
21807222,2025-06-19 16:49:00,ACC_01087,ACC_00808,172.28,DEV_350
eeb7bd32,2025-06-19 16:53:00,ACC_01812,ACC_01615,754.54,DEV_852
727ce992,2025-06-19 17:05:00,ACC_01028,ACC_01086,769.37,DEV_818
2b5b6b09,2025-06-19 17:08:00,ACC_01438,ACC_01632,264.66,DEV_94
f7673e9a,2025-06-19 17:11:00,ACC_00130,ACC_00249,170.89,DEV_860
1fabb701,2025-06-19 17:15:00,ACC_01066,ACC_00735,75.56,DEV_861
cf02b301,2025-06-19 17:15:00,ACC_01323,ACC_00732,434.98,DEV_823
b1864277,2025-06-19 17:31:00,ACC_01698,ACC_00273,104.03,DEV_223
e8fc00cc,2025-06-19 17:34:00,ACC_01388,ACC_00351,112.54,DEV_461
703eaef2,2025-06-19 17:38:00,ACC_00137,ACC_00014,924.3,DEV_450
8d6f0b74,2025-06-19 17:42:00,ACC_01592,ACC_01837,122.94,DEV_208
3b789625,2025-06-19 17:42:00,ACC_01227,ACC_01562,533.38,DEV_740
a69af174,2025-06-19 17:46:00,ACC_00570,ACC_00854,1357.25,DEV_745
2a05f068,2025-06-19 18:04:00,ACC_00515,ACC_00014,251.96,DEV_354
fd26d9a9,2025-06-19 18:06:00,ACC_00538,ACC_00998,414.55,DEV_434
a2a3a221,2025-06-19 18:11:00,ACC_00048,ACC_00586,1002.15,DEV_680
15666041,2025-06-19 18:19:00,ACC_00809,ACC_01911,673.23,DEV_450
da75ccd9,2025-06-19 18:21:00,ACC_01900,ACC_00369,304.57,DEV_898
3efa3c62,2025-06-19 18:27:00,ACC_01980,ACC_00721,179.6,DEV_664
d5f073b4,2025-06-19 18:33:00,ACC_01470,ACC_01245,962.68,DEV_675
0fd0b235,2025-06-19 18:46:00,ACC_01608,ACC_00234,875.35,DEV_16
d4fae372,2025-06-19 18:50:00,ACC_00349,ACC_00160,200.31,DEV_507
6ca430b0,2025-06-19 19:01:00,ACC_01272,ACC_01880,290.89,DEV_868
c0d9b095,2025-06-19 19:02:00,ACC_01626,ACC_01004,233.63,DEV_824
628497ae,2025-06-19 19:08:00,ACC_01587,ACC_01426,273.33,DEV_708
dae2ad46,2025-06-19 19:30:00,ACC_00683,ACC_01586,511.73,DEV_116
a18a572e,2025-06-19 19:44:00,ACC_01557,ACC_01472,312.61,DEV_23
950ef36c,2025-06-19 19:45:00,ACC_00045,ACC_01378,122.13,DEV_152
56a3da06,2025-06-19 19:51:00,ACC_01903,ACC_00536,529.43,DEV_891
fb4426b3,2025-06-19 19:54:00,ACC_01208,ACC_00152,440.09,DEV_92
842d11d5,2025-06-19 19:55:00,ACC_00683,ACC_00247,533.14,DEV_590
29b1d439,2025-06-19 19:56:00,ACC_00405,ACC_01400,801.82,DEV_113
baf190bf,2025-06-19 20:00:00,ACC_01625,ACC_00600,475.71,DEV_127
96009a63,2025-06-19 20:06:00,ACC_00896,ACC_00170,670.0,DEV_900
8adf08b3,2025-06-19 20:08:00,ACC_00493,ACC_00947,178.95,DEV_827
3e745de5,2025-06-19 20:24:00,ACC_01382,ACC_01162,166.45,DEV_875
cc91165b,2025-06-19 20:34:00,ACC_01946,ACC_00456,574.81,DEV_529
2df1967c,2025-06-19 20:38:00,ACC_01544,ACC_00822,302.59,DEV_353
667bb57e,2025-06-19 20:42:00,ACC_01101,ACC_01578,499.62,DEV_209
ed626afd,2025-06-19 20:46:00,ACC_00346,ACC_00988,992.14,DEV_808
3af95671,2025-06-19 20:53:00,ACC_00114,ACC_01962,303.29,DEV_284
19439755,2025-06-19 21:06:00,ACC_01775,ACC_00303,894.81,DEV_436
9c37d57a,2025-06-19 21:06:00,ACC_01395,ACC_01098,146.95,DEV_286
cedb60dd,2025-06-19 21:16:00,ACC_00930,ACC_01721,690.83,DEV_566
818d9673,2025-06-19 21:19:00,ACC_00126,ACC_00987,473.79,DEV_820
8846ec1e,2025-06-19 21:24:00,ACC_00787,ACC_00297,247.14,DEV_737
7de2c3f4,2025-06-19 21:28:00,ACC_00980,ACC_01967,554.79,DEV_79
fb6bc4b1,2025-06-19 21:29:00,ACC_00619,ACC_01583,1825.72,DEV_211
25255bed,2025-06-19 21:34:00,ACC_01214,ACC_00752,194.35,DEV_680
729de08b,2025-06-19 21:36:00,ACC_01883,ACC_01782,182.93,DEV_593
168b7272,2025-06-19 21:42:00,ACC_00295,ACC_01499,460.38,DEV_280
06accf2f,2025-06-19 21:43:00,ACC_00342,ACC_00193,316.22,DEV_631
7f99daa8,2025-06-19 21:54:00,ACC_00947,ACC_00328,138.49,DEV_647
d236c546,2025-06-19 22:12:00,ACC_00743,ACC_01909,611.23,DEV_166
5f9d263a,2025-06-19 22:16:00,ACC_00040,ACC_00111,152.98,DEV_469
e08e214c,2025-06-19 22:28:00,ACC_01910,ACC_01553,317.76,DEV_750
bc70066c,2025-06-19 22:44:00,ACC_01283,ACC_01932,84.51,DEV_438
f52c7a12,2025-06-19 22:45:00,ACC_01706,ACC_01024,332.06,DEV_566
72d7b7b1,2025-06-19 22:56:00,ACC_00222,ACC_01378,354.14,DEV_754
8a60ac83,2025-06-19 23:03:00,ACC_01934,ACC_00840,519.16,DEV_520
966c1934,2025-06-19 23:04:00,ACC_01186,ACC_00760,211.73,DEV_790
25e8696c,2025-06-19 23:09:00,ACC_00292,ACC_00257,709.93,DEV_19
f01e9ec8,2025-06-19 23:13:00,ACC_01044,ACC_01527,222.75,DEV_698
43553100,2025-06-19 23:19:00,ACC_00375,ACC_00497,1290.74,DEV_488
78f9e2d1,2025-06-19 23:21:00,ACC_00080,ACC_01827,247.56,DEV_553
c767f664,2025-06-19 23:33:00,ACC_00043,ACC_00834,1725.11,DEV_517
384b5f8e,2025-06-19 23:41:00,ACC_00880,ACC_01070,715.03,DEV_558
990a7b0d,2025-06-19 23:43:00,ACC_01597,ACC_01935,610.13,DEV_869
e5cfdc54,2025-06-19 23:55:00,ACC_00655,ACC_01557,839.74,DEV_860
fa750174,2025-06-19 23:58:00,ACC_00004,ACC_01998,434.66,DEV_830
530942ea,2025-06-20 00:03:00,ACC_01207,ACC_00038,638.29,DEV_719
c3368058,2025-06-20 00:10:00,ACC_00877,ACC_01909,390.82,DEV_129
017281d6,2025-06-20 00:11:00,ACC_01418,ACC_01308,717.28,DEV_31
5a3e1f1d,2025-06-20 00:20:00,ACC_01311,ACC_00412,304.71,DEV_99
335cf3bd,2025-06-20 00:31:00,ACC_00829,ACC_01733,146.81,DEV_208
67d388bf,2025-06-20 00:38:00,ACC_00622,ACC_00322,969.8,DEV_663
34d506ae,2025-06-20 00:38:00,ACC_01755,ACC_00086,712.87,DEV_568
1d0f74d9,2025-06-20 00:45:00,ACC_00172,ACC_01808,43.36,DEV_419
7ed67748,2025-06-20 00:47:00,ACC_00563,ACC_01982,176.46,DEV_695
7e62f9c0,2025-06-20 00:50:00,ACC_01238,ACC_00304,1084.79,DEV_227
1cd86313,2025-06-20 01:04:00,ACC_01916,ACC_01542,1644.24,DEV_136
1e2e0c52,2025-06-20 01:05:00,ACC_00289,ACC_00693,97.07,DEV_312
f11fb1e7,2025-06-20 01:06:00,ACC_00415,ACC_01416,814.59,DEV_253
1e91a4f0,2025-06-20 01:18:00,ACC_01914,ACC_00438,462.55,DEV_314
cd884d36,2025-06-20 01:20:00,ACC_00443,ACC_01446,253.16,DEV_607
f4f162f1,2025-06-20 01:29:00,ACC_00854,ACC_00879,150.63,DEV_801
bed1852b,2025-06-20 01:33:00,ACC_01833,ACC_01501,174.59,DEV_334
55245819,2025-06-20 01:33:00,ACC_01202,ACC_01321,59.09,DEV_351
52552789,2025-06-20 01:50:00,ACC_00668,ACC_01790,180.65,DEV_65
376bc65e,2025-06-20 01:52:00,ACC_01402,ACC_00817,916.31,DEV_728
a001f80c,2025-06-20 01:57:00,ACC_00060,ACC_01263,1532.81,DEV_727
8e187018,2025-06-20 01:57:00,ACC_01156,ACC_01100,474.76,DEV_861
ea7f9632,2025-06-20 01:57:00,ACC_00255,ACC_01148,356.73,DEV_760
ab23d00b,2025-06-20 02:11:00,ACC_01959,ACC_01303,69.39,DEV_900
49221085,2025-06-20 02:13:00,ACC_00387,ACC_01351,328.8,DEV_731
156bfee7,2025-06-20 02:17:00,ACC_00240,ACC_01717,348.85,DEV_79
1a2865d4,2025-06-20 02:18:00,ACC_00759,ACC_00178,523.24,DEV_484
4d037a22,2025-06-20 02:19:00,ACC_01311,ACC_00412,330.74,DEV_379
776dbdbb,2025-06-20 02:29:00,ACC_01428,ACC_00733,328.92,DEV_496
4df7d8ed,2025-06-20 02:36:00,ACC_00431,ACC_00080,965.39,DEV_362
0dd5d539,2025-06-20 02:40:00,ACC_00776,ACC_00933,349.25,DEV_327
85d6611b,2025-06-20 02:41:00,ACC_00846,ACC_00352,330.45,DEV_34
cd662b01,2025-06-20 02:45:00,ACC_00499,ACC_00797,343.82,DEV_586
b395a980,2025-06-20 02:51:00,ACC_00102,ACC_00997,566.64,DEV_369
2036f5a6,2025-06-20 02:57:00,ACC_01130,ACC_01601,289.05,DEV_541
427ebb41,2025-06-20 03:05:00,ACC_01699,ACC_00328,128.55,DEV_356
f21101ec,2025-06-20 03:06:00,ACC_00142,ACC_01186,272.4,DEV_719
997a1373,2025-06-20 03:06:00,ACC_01327,ACC_01472,164.3,DEV_672
b3b4861a,2025-06-20 03:07:00,ACC_00988,ACC_00458,373.68,DEV_399
bb9e5fc6,2025-06-20 03:08:00,ACC_00056,ACC_01221,283.74,DEV_105
b1aa9b38,2025-06-20 03:20:00,ACC_01221,ACC_01200,936.4,DEV_797
92744c4e,2025-06-20 03:22:00,ACC_00731,ACC_01419,55.13,DEV_309
93eff6c7,2025-06-20 03:35:00,ACC_01324,ACC_00901,364.01,DEV_58
702058ca,2025-06-20 03:38:00,ACC_00994,ACC_00642,264.77,DEV_835
051b7e69,2025-06-20 03:49:00,ACC_01878,ACC_00737,317.38,DEV_524
c6a91ffa,2025-06-20 03:50:00,ACC_00050,ACC_01567,547.85,DEV_275
09562baa,2025-06-20 04:00:00,ACC_00578,ACC_00015,511.6,DEV_96
ee6c9e0d,2025-06-20 04:02:00,ACC_00142,ACC_00846,422.55,DEV_578
33cc604c,2025-06-20 04:20:00,ACC_01490,ACC_00026,324.71,DEV_747
25865612,2025-06-20 04:21:00,ACC_00230,ACC_01202,390.97,DEV_453
9527983d,2025-06-20 04:22:00,ACC_01344,ACC_00428,103.24,DEV_313
3c92885f,2025-06-20 04:28:00,ACC_01819,ACC_00283,730.5,DEV_177
006cc5f8,2025-06-20 04:30:00,ACC_00208,ACC_00468,814.36,DEV_313
80937306,2025-06-20 04:32:00,ACC_01024,ACC_01827,531.47,DEV_133
cdb3027d,2025-06-20 04:42:00,ACC_00594,ACC_01042,508.83,DEV_694
0373b5ff,2025-06-20 04:48:00,ACC_00660,ACC_01888,534.74,DEV_680
3cf83270,2025-06-20 05:22:00,ACC_00462,ACC_00297,506.73,DEV_170
a1e05597,2025-06-20 05:26:00,ACC_01333,ACC_01917,508.93,DEV_611
a39f4bdf,2025-06-20 05:27:00,ACC_01862,ACC_01167,1159.97,DEV_488
83d61cd5,2025-06-20 05:27:00,ACC_01061,ACC_00816,189.82,DEV_124
322df6ee,2025-06-20 05:30:00,ACC_01552,ACC_01357,1246.18,DEV_669
cb39ae96,2025-06-20 05:31:00,ACC_00441,ACC_00663,250.42,DEV_49
e9dbd2af,2025-06-20 05:31:00,ACC_01828,ACC_01739,759.37,DEV_410
c9f4ca30,2025-06-20 05:32:00,ACC_00289,ACC_00693,258.71,DEV_363
c7b52fa0,2025-06-20 05:44:00,ACC_00848,ACC_00464,48.68,DEV_454
f342d74c,2025-06-20 06:01:00,ACC_00055,ACC_01133,853.16,DEV_838
9613df88,2025-06-20 06:03:00,ACC_00857,ACC_01845,1031.81,DEV_801
37cd8040,2025-06-20 06:03:00,ACC_01181,ACC_00435,890.65,DEV_839
34ca8ded,2025-06-20 06:15:00,ACC_00364,ACC_00405,636.38,DEV_664
93492713,2025-06-20 06:19:00,ACC_01278,ACC_01280,1747.79,DEV_92
816d215d,2025-06-20 06:21:00,ACC_01737,ACC_00912,2643.32,DEV_565
6c99a13e,2025-06-20 06:26:00,ACC_01019,ACC_01223,328.55,DEV_383
e3ac812a,2025-06-20 06:34:00,ACC_01036,ACC_00234,861.4,DEV_883
7e2f65fc,2025-06-20 06:35:00,ACC_00552,ACC_00139,1640.72,DEV_734
f5601065,2025-06-20 06:38:00,ACC_00852,ACC_00369,598.87,DEV_90
8ab0c9d9,2025-06-20 06:39:00,ACC_01736,ACC_00084,787.34,DEV_141
8929239b,2025-06-20 06:40:00,ACC_00489,ACC_00397,355.99,DEV_639
10effdd0,2025-06-20 06:40:00,ACC_00839,ACC_01144,855.32,DEV_555
120d0942,2025-06-20 06:41:00,ACC_01926,ACC_00538,395.42,DEV_306
fcdab697,2025-06-20 07:03:00,ACC_00306,ACC_01980,649.54,DEV_390
8bd23520,2025-06-20 07:24:00,ACC_00406,ACC_00282,244.25,DEV_412
8bf95e8e,2025-06-20 07:43:00,ACC_00194,ACC_01005,880.85,DEV_286
82867254,2025-06-20 07:44:00,ACC_01157,ACC_01485,399.47,DEV_515
5705e6ce,2025-06-20 07:50:00,ACC_01816,ACC_00661,507.81,DEV_858
2469bfba,2025-06-20 07:57:00,ACC_01732,ACC_00678,1336.22,DEV_102
f0cab53b,2025-06-20 07:58:00,ACC_01893,ACC_00846,938.45,DEV_780
7a8330a7,2025-06-20 08:02:00,ACC_01042,ACC_00253,276.31,DEV_489
3adeb5fb,2025-06-20 08:09:00,ACC_01241,ACC_01449,565.23,DEV_99
b76db8a3,2025-06-20 08:15:00,ACC_01378,ACC_01931,482.6,DEV_223
881fce42,2025-06-20 08:16:00,ACC_00931,ACC_01385,404.68,DEV_339
e8cbcadd,2025-06-20 08:16:00,ACC_01135,ACC_00282,629.45,DEV_413
2ebe1bad,2025-06-20 08:17:00,ACC_00062,ACC_01909,246.91,DEV_363
0249cd80,2025-06-20 08:18:00,ACC_00617,ACC_00546,889.69,DEV_514
ed81c120,2025-06-20 08:18:00,ACC_00247,ACC_01648,677.83,DEV_547
986e3993,2025-06-20 08:20:00,ACC_01405,ACC_01323,809.78,DEV_459
8055f7c7,2025-06-20 08:32:00,ACC_01099,ACC_01513,712.83,DEV_887
96370714,2025-06-20 08:36:00,ACC_00993,ACC_00820,675.71,DEV_436
24167c31,2025-06-20 08:38:00,ACC_00615,ACC_01879,523.09,DEV_900
fdaeaaa3,2025-06-20 08:40:00,ACC_01348,ACC_01693,719.89,DEV_164
1dcffcb0,2025-06-20 08:45:00,ACC_01344,ACC_00428,205.59,DEV_362
260372ab,2025-06-20 08:47:00,ACC_00999,ACC_00406,118.73,DEV_741
514f6d76,2025-06-20 08:51:00,ACC_00135,ACC_01522,200.18,DEV_17
05e5973a,2025-06-20 08:56:00,ACC_00290,ACC_00728,283.86,DEV_18
2b71252e,2025-06-20 09:07:00,ACC_01999,ACC_00804,737.88,DEV_205
fb154174,2025-06-20 09:12:00,ACC_00053,ACC_01631,135.69,DEV_255
ee151380,2025-06-20 09:22:00,ACC_00947,ACC_00328,351.45,DEV_507
fb0355e4,2025-06-20 09:24:00,ACC_00028,ACC_00781,1009.5,DEV_730
8b5319a6,2025-06-20 09:29:00,ACC_00361,ACC_01170,621.54,DEV_340
98213e73,2025-06-20 09:30:00,ACC_00937,ACC_00848,510.01,DEV_720
6454e1c0,2025-06-20 09:34:00,ACC_01634,ACC_00934,375.16,DEV_312
ff87f9b6,2025-06-20 09:36:00,ACC_00410,ACC_01473,182.85,DEV_605
f99ce78b,2025-06-20 09:38:00,ACC_01035,ACC_01890,398.94,DEV_624
717f8669,2025-06-20 09:43:00,ACC_00359,ACC_00884,412.69,DEV_595
fdd603f4,2025-06-20 09:47:00,ACC_01014,ACC_01596,437.06,DEV_596
55801035,2025-06-20 09:47:00,ACC_01643,ACC_01862,291.78,DEV_686
6503f354,2025-06-20 09:48:00,ACC_00711,ACC_00485,612.9,DEV_560
9151d8d6,2025-06-20 09:49:00,ACC_01117,ACC_00603,773.82,DEV_497
b8b18ac6,2025-06-20 09:54:00,ACC_01931,ACC_00745,459.52,DEV_756
9c4786da,2025-06-20 09:58:00,ACC_00211,ACC_01650,179.43,DEV_525
66f61e39,2025-06-20 10:01:00,ACC_00499,ACC_01240,152.95,DEV_549
3b87f04f,2025-06-20 10:15:00,ACC_00594,ACC_00642,551.07,DEV_796
be19f84f,2025-06-20 10:18:00,ACC_01682,ACC_00004,420.98,DEV_343
16f4e841,2025-06-20 10:19:00,ACC_00093,ACC_00423,695.44,DEV_354
b342cbf1,2025-06-20 10:21:00,ACC_00117,ACC_00986,1065.78,DEV_652
ac863748,2025-06-20 10:26:00,ACC_01028,ACC_01454,1035.04,DEV_485
032e9c17,2025-06-20 10:34:00,ACC_01652,ACC_01650,700.77,DEV_136
531b1056,2025-06-20 10:47:00,ACC_00295,ACC_00043,150.95,DEV_678
fe2ab126,2025-06-20 10:51:00,ACC_01419,ACC_00703,26.25,DEV_603
3503383d,2025-06-20 10:51:00,ACC_00429,ACC_00223,296.06,DEV_164
44c552eb,2025-06-20 11:16:00,ACC_01397,ACC_01782,371.83,DEV_788
725762d4,2025-06-20 11:26:00,ACC_00966,ACC_01532,683.26,DEV_530
95278f42,2025-06-20 11:28:00,ACC_00797,ACC_00454,287.09,DEV_22
f39dcdbe,2025-06-20 11:29:00,ACC_00938,ACC_01804,288.16,DEV_152
ccccd796,2025-06-20 11:32:00,ACC_01902,ACC_00887,335.68,DEV_528
dc1a6837,2025-06-20 11:32:00,ACC_00366,ACC_01998,749.37,DEV_893
9e033ae0,2025-06-20 11:33:00,ACC_01871,ACC_00594,747.07,DEV_289
0e7ff961,2025-06-20 11:34:00,ACC_00747,ACC_01148,457.32,DEV_489
60886776,2025-06-20 11:40:00,ACC_01010,ACC_00589,363.42,DEV_224
50e94aad,2025-06-20 11:43:00,ACC_00949,ACC_00232,252.68,DEV_10
d68d0d8f,2025-06-20 11:44:00,ACC_01035,ACC_00778,827.21,DEV_782
c5545a64,2025-06-20 11:46:00,ACC_01766,ACC_00728,1825.58,DEV_861
5c342aec,2025-06-20 11:48:00,ACC_00324,ACC_01077,301.61,DEV_139
ecb30e28,2025-06-20 11:49:00,ACC_01894,ACC_01796,826.24,DEV_552
b1745211,2025-06-20 11:51:00,ACC_01151,ACC_01843,927.53,DEV_402
0dabf896,2025-06-20 11:55:00,ACC_00778,ACC_00359,636.65,DEV_117
fa816422,2025-06-20 12:00:00,ACC_00556,ACC_00300,177.35,DEV_343
afea5540,2025-06-20 12:01:00,ACC_01931,ACC_00758,1716.63,DEV_18
d6f22c3e,2025-06-20 12:02:00,ACC_01158,ACC_01047,694.94,DEV_617
e05c26a5,2025-06-20 12:04:00,ACC_00445,ACC_01997,320.79,DEV_310
63e9a564,2025-06-20 12:11:00,ACC_01467,ACC_00678,358.81,DEV_321
16a29171,2025-06-20 12:16:00,ACC_00098,ACC_01331,683.76,DEV_622
17e6654c,2025-06-20 12:27:00,ACC_00737,ACC_01617,342.63,DEV_753
71859387,2025-06-20 12:30:00,ACC_00498,ACC_01529,119.97,DEV_779
e7afef54,2025-06-20 12:59:00,ACC_00112,ACC_01289,580.03,DEV_529
e9746496,2025-06-20 13:00:00,ACC_01701,ACC_01001,479.6,DEV_420
38005419,2025-06-20 13:06:00,ACC_00035,ACC_01372,317.55,DEV_557
0a20187f,2025-06-20 13:13:00,ACC_01204,ACC_01960,158.15,DEV_650
205bd6ef,2025-06-20 13:14:00,ACC_00736,ACC_01790,535.01,DEV_802
2e3c81ee,2025-06-20 13:28:00,ACC_01753,ACC_00018,795.57,DEV_727
542cab69,2025-06-20 13:32:00,ACC_01234,ACC_00559,1054.74,DEV_791
6a22a408,2025-06-20 13:35:00,ACC_01118,ACC_00408,446.92,DEV_239
148a38ac,2025-06-20 13:38:00,ACC_00364,ACC_01335,243.64,DEV_60
48aaf4f5,2025-06-20 13:43:00,ACC_01635,ACC_01385,936.1,DEV_334
c219f110,2025-06-20 13:47:00,ACC_01853,ACC_01336,108.11,DEV_324
dcd6bc50,2025-06-20 13:50:00,ACC_01160,ACC_01823,963.35,DEV_282
7b64f633,2025-06-20 14:01:00,ACC_01570,ACC_00471,156.39,DEV_842
956c15c9,2025-06-20 14:09:00,ACC_00420,ACC_00281,664.16,DEV_316
b80dd631,2025-06-20 14:16:00,ACC_00039,ACC_00940,646.19,DEV_721
a3b75ee6,2025-06-20 14:18:00,ACC_00035,ACC_01372,194.0,DEV_748
196cf01d,2025-06-20 14:21:00,ACC_00056,ACC_01172,644.07,DEV_622
b8506df9,2025-06-20 14:26:00,ACC_00338,ACC_00276,475.68,DEV_824
fff6cc20,2025-06-20 14:30:00,ACC_00465,ACC_00582,409.56,DEV_293
b3bbf766,2025-06-20 14:40:00,ACC_01531,ACC_01237,1035.09,DEV_242
0f5b0efc,2025-06-20 14:41:00,ACC_01697,ACC_01330,99.73,DEV_485
75052b0b,2025-06-20 14:46:00,ACC_00638,ACC_00902,275.74,DEV_70
06325e5d,2025-06-20 14:47:00,ACC_00827,ACC_00867,664.78,DEV_451
adec39e7,2025-06-20 14:57:00,ACC_00987,ACC_01795,323.16,DEV_82
6570de1e,2025-06-20 15:00:00,ACC_00748,ACC_00283,134.57,DEV_34
d6375321,2025-06-20 15:08:00,ACC_01525,ACC_01377,335.36,DEV_27
7e1c2334,2025-06-20 15:11:00,ACC_00858,ACC_00563,306.24,DEV_516
dac59abe,2025-06-20 15:14:00,ACC_01745,ACC_00988,72.12,DEV_265
da97a7a8,2025-06-20 15:16:00,ACC_00573,ACC_01996,389.05,DEV_219
68fbe3ff,2025-06-20 15:19:00,ACC_01512,ACC_01801,1301.6,DEV_695
b4c8bdaa,2025-06-20 15:42:00,ACC_01857,ACC_00577,1092.67,DEV_317
25409169,2025-06-20 15:58:00,ACC_00945,ACC_00891,197.23,DEV_69
1efce964,2025-06-20 15:59:00,ACC_01131,ACC_01038,751.36,DEV_824
54ed1bbd,2025-06-20 16:10:00,ACC_01853,ACC_00829,641.95,DEV_192
ba2fd755,2025-06-20 16:12:00,ACC_00044,ACC_01290,312.29,DEV_810
8b8faf34,2025-06-20 16:17:00,ACC_01347,ACC_01459,273.4,DEV_891
2f9a28cb,2025-06-20 16:20:00,ACC_00812,ACC_00380,1126.67,DEV_728
0e478d56,2025-06-20 16:22:00,ACC_01620,ACC_00179,564.01,DEV_862
b1172be6,2025-06-20 16:22:00,ACC_01419,ACC_01527,511.44,DEV_190
9e45c994,2025-06-20 16:25:00,ACC_01947,ACC_00961,669.65,DEV_331
93a6fe50,2025-06-20 16:30:00,ACC_00364,ACC_01335,254.35,DEV_797
f8d386e8,2025-06-20 16:35:00,ACC_01312,ACC_00387,466.26,DEV_426
c5367bc6,2025-06-20 16:35:00,ACC_01730,ACC_00228,347.69,DEV_58
758cfc15,2025-06-20 16:37:00,ACC_01124,ACC_01150,811.23,DEV_478
d8d731e2,2025-06-20 16:40:00,ACC_00246,ACC_01072,1047.84,DEV_196
4f05db1b,2025-06-20 16:42:00,ACC_00604,ACC_01765,630.73,DEV_541
bd4716f4,2025-06-20 16:48:00,ACC_00935,ACC_00874,177.24,DEV_681
ab09c8c5,2025-06-20 16:59:00,ACC_00709,ACC_00407,808.07,DEV_834
eed53b6f,2025-06-20 17:02:00,ACC_00465,ACC_00582,348.27,DEV_844
094a9802,2025-06-20 17:09:00,ACC_00580,ACC_00068,714.52,DEV_89
e91f440a,2025-06-20 17:09:00,ACC_00844,ACC_00638,570.51,DEV_501
992fd6af,2025-06-20 17:15:00,ACC_00227,ACC_00642,99.73,DEV_463
8d984652,2025-06-20 17:15:00,ACC_01026,ACC_00347,217.22,DEV_294
7e786af2,2025-06-20 17:20:00,ACC_00139,ACC_00218,184.75,DEV_240
9d98fa62,2025-06-20 17:21:00,ACC_01140,ACC_01361,229.47,DEV_153
f8fc5451,2025-06-20 17:22:00,ACC_00077,ACC_00359,243.82,DEV_563
fc152da4,2025-06-20 17:35:00,ACC_01214,ACC_01573,716.17,DEV_622
2559380f,2025-06-20 17:38:00,ACC_00078,ACC_01723,856.69,DEV_782
3f54f47b,2025-06-20 17:48:00,ACC_00582,ACC_01969,1145.54,DEV_24
eca41055,2025-06-20 17:50:00,ACC_01256,ACC_00184,142.03,DEV_889
699a3c49,2025-06-20 17:51:00,ACC_01892,ACC_00751,1312.23,DEV_454
ee2ad5e6,2025-06-20 17:57:00,ACC_00163,ACC_00723,594.18,DEV_818
b0c26f4d,2025-06-20 18:03:00,ACC_01983,ACC_01860,215.63,DEV_242
b8012ff7,2025-06-20 18:06:00,ACC_01870,ACC_01630,200.42,DEV_3
6eae7ef0,2025-06-20 18:14:00,ACC_01966,ACC_01287,363.82,DEV_883
be1ca4d8,2025-06-20 18:22:00,ACC_01074,ACC_01401,349.29,DEV_535
1f35f746,2025-06-20 18:24:00,ACC_01081,ACC_00092,755.5,DEV_433
0851a9f7,2025-06-20 18:30:00,ACC_01404,ACC_00947,311.03,DEV_496
3cf3adfd,2025-06-20 18:37:00,ACC_00064,ACC_00513,269.34,DEV_564
10ff4861,2025-06-20 18:41:00,ACC_00363,ACC_00984,590.81,DEV_770
