user_id,recommended_categories
U_04220,"Sports, Home, Grocery"
U_04222,"Books, Toys, Grocery"
U_04224,"Fashion, Electronics, Home"
U_04227,"Fashion, Electronics, Home"
U_04228,"Fashion, Electronics, Home"
U_04229,"Fashion, Electronics, Home"
U_04232,"Sports, Beauty, Home"
U_04233,"Toys, Home, Electronics"
U_04234,"Toys, Home, Electronics"
U_04239,"Fashion, Beauty, Books"
U_04242,"Grocery, Books, Toys"
U_04244,"Books, Home, Electronics"
U_04245,"Toys, Home, Electronics"
U_04248,"Books, Toys, Grocery"
U_04253,"Books, Home, Electronics"
U_04257,"Beauty, Electronics, Home"
U_04260,"Toys, Home, Electronics"
U_04261,"Fashion, Books, Home"
U_04265,"Sports, Fashion, Home"
U_04267,"Books, Toys, Grocery"
U_04270,"Books, Toys, Grocery"
U_04271,"Books, Sports, Fashion"
U_04272,"Books, Home, Electronics"
U_04273,"Grocery, Home, Electronics"
U_04274,"Fashion, Grocery, Home"
U_04275,"Sports, Fashion, Toys"
U_04277,"Sports, Home, Electronics"
U_04278,"Grocery, Home, Electronics"
U_04280,"Fashion, Books, Grocery"
U_04282,"Sports, Home, Electronics"
U_04284,"Fashion, Sports, Grocery"
U_04286,"Beauty, Electronics, Home"
U_04289,"Grocery, Books, Toys"
U_04295,"Beauty, Electronics, Books"
U_04296,"Grocery, Books, Toys"
U_04297,"Sports, Home, Electronics"
U_04298,"Books, Toys, Grocery"
U_04299,"Sports, Home, Electronics"
U_04303,"Fashion, Toys, Home"
U_04305,"Sports, Toys, Home"
U_04308,"Grocery, Books, Toys"
U_04309,"Toys, Home, Electronics"
U_04310,"Grocery, Home, Electronics"
U_04312,"Books, Grocery, Home"
U_04314,"Sports, Toys, Home"
U_04316,"Grocery, Books, Toys"
U_04317,"Toys, Home, Electronics"
U_04319,"Toys, Home, Electronics"
U_04320,"Grocery, Books, Toys"
U_04322,"Toys, Home, Grocery"
U_04324,"Books, Home, Electronics"
U_04326,"Sports, Home, Electronics"
U_04327,"Fashion, Electronics, Home"
U_04328,"Beauty, Toys, Electronics"
U_04329,"Sports, Home, Grocery"
U_04330,"Toys, Home, Electronics"
U_04335,"Sports, Home, Electronics"
U_04337,"Books, Home, Electronics"
U_04339,"Toys, Fashion, Home"
U_04341,"Beauty, Books, Electronics"
U_04342,"Books, Toys, Grocery"
U_04344,"Books, Toys, Grocery"
U_04346,"Fashion, Electronics, Home"
U_04347,"Grocery, Home, Electronics"
U_04348,"Books, Toys, Grocery"
U_04349,"Books, Home, Electronics"
U_04352,"Fashion, Electronics, Home"
U_04353,"Grocery, Books, Toys"
U_04354,"Grocery, Beauty, Home"
U_04355,"Sports, Home, Electronics"
U_04358,"Books, Toys, Grocery"
U_04360,"Toys, Sports, Home"
U_04362,"Beauty, Electronics, Home"
U_04363,"Books, Toys, Grocery"
U_04365,"Toys, Books, Home"
U_04366,"Toys, Home, Electronics"
U_04367,"Books, Grocery, Home"
U_04369,"Sports, Fashion, Home"
U_04370,"Fashion, Electronics, Home"
U_04372,"Grocery, Toys, Fashion"
U_04373,"Toys, Home, Electronics"
U_04374,"Toys, Home, Electronics"
U_04376,"Books, Grocery, Home"
U_04379,"Beauty, Grocery, Books"
U_04383,"Books, Sports, Home"
U_04384,"Sports, Home, Electronics"
U_04390,"Sports, Beauty, Toys"
U_04391,"Books, Beauty, Toys"
U_04397,"Fashion, Electronics, Home"
U_04398,"Sports, Home, Electronics"
U_04399,"Sports, Grocery, Home"
U_04403,"Grocery, Home, Electronics"
U_04404,"Toys, Grocery, Sports"
U_04406,"Sports, Fashion, Home"
U_04407,"Toys, Home, Electronics"
U_04412,"Fashion, Electronics, Home"
U_04414,"Grocery, Fashion, Home"
U_04415,"Fashion, Books, Home"
U_04416,"Fashion, Electronics, Home"
U_04418,"Toys, Home, Electronics"
U_04420,"Beauty, Sports, Electronics"
U_04422,"Beauty, Electronics, Home"
U_04423,"Beauty, Sports, Fashion"
U_04424,"Books, Home, Electronics"
U_04429,"Fashion, Electronics, Home"
U_04430,"Toys, Home, Electronics"
U_04431,"Toys, Fashion, Home"
U_04434,"Beauty, Grocery, Electronics"
U_04437,"Beauty, Toys, Electronics"
U_04438,"Grocery, Home, Electronics"
U_04439,"Grocery, Books, Home"
U_04441,"Toys, Sports, Home"
U_04442,"Grocery, Sports, Toys"
U_04446,"Fashion, Books, Sports"
U_04447,"Fashion, Grocery, Home"
U_04450,"Beauty, Sports, Electronics"
U_04451,"Beauty, Toys, Grocery"
U_04452,"Books, Toys, Grocery"
U_04453,"Toys, Home, Electronics"
U_04454,"Grocery, Home, Electronics"
U_04456,"Toys, Home, Electronics"
U_04458,"Beauty, Electronics, Home"
U_04459,"Grocery, Home, Beauty"
U_04460,"Grocery, Books, Toys"
U_04462,"Sports, Books, Home"
U_04464,"Toys, Home, Electronics"
U_04467,"Toys, Sports, Home"
U_04468,"Grocery, Books, Toys"
U_04469,"Toys, Home, Electronics"
U_04472,"Sports, Fashion, Grocery"
U_04473,"Grocery, Books, Toys"
U_04476,"Grocery, Books, Toys"
U_04477,"Books, Toys, Grocery"
U_04478,"Toys, Home, Electronics"
U_04479,"Grocery, Home, Electronics"
U_04480,"Fashion, Toys, Electronics"
U_04482,"Grocery, Toys, Home"
U_04484,"Toys, Home, Electronics"
U_04486,"Books, Fashion, Home"
U_04487,"Toys, Home, Grocery"
U_04488,"Sports, Home, Electronics"
U_04490,"Beauty, Electronics, Home"
U_04497,"Books, Toys, Grocery"
U_04498,"Beauty, Toys, Fashion"
U_04499,"Toys, Beauty, Home"
U_04500,"Grocery, Books, Toys"
U_04502,"Grocery, Books, Toys"
U_04507,"Beauty, Electronics, Books"
U_04509,"Fashion, Electronics, Home"
U_04512,"Books, Beauty, Home"
U_04518,"Toys, Home, Electronics"
U_04520,"Beauty, Sports, Electronics"
U_04522,"Sports, Beauty, Toys"
U_04524,"Books, Beauty, Electronics"
U_04525,"Toys, Books, Fashion"
U_04527,"Toys, Home, Electronics"
U_04529,"Grocery, Home, Electronics"
U_04530,"Books, Sports, Home"
U_04533,"Toys, Home, Electronics"
U_04536,"Fashion, Electronics, Home"
U_04537,"Fashion, Books, Electronics"
U_04538,"Beauty, Electronics, Home"
U_04540,"Grocery, Beauty, Sports"
U_04542,"Books, Home, Electronics"
U_04543,"Toys, Home, Electronics"
U_04546,"Beauty, Electronics, Home"
U_04547,"Fashion, Electronics, Home"
U_04554,"Books, Toys, Grocery"
U_04556,"Sports, Home, Electronics"
U_04558,"Fashion, Sports, Electronics"
U_04560,"Books, Home, Electronics"
U_04565,"Books, Toys, Home"
U_04566,"Grocery, Sports, Beauty"
U_04567,"Fashion, Electronics, Home"
U_04568,"Beauty, Grocery, Electronics"
U_04569,"Fashion, Electronics, Home"
U_04571,"Sports, Toys, Home"
U_04572,"Fashion, Electronics, Home"
U_04573,"Fashion, Toys, Books"
U_04575,"Grocery, Home, Electronics"
U_04577,"Books, Toys, Grocery"
U_04578,"Fashion, Electronics, Home"
U_04581,"Books, Toys, Grocery"
U_04583,"Sports, Toys, Books"
U_04584,"Fashion, Beauty, Electronics"
U_04587,"Beauty, Electronics, Books"
U_04590,"Books, Home, Electronics"
U_04591,"Grocery, Books, Toys"
U_04592,"Grocery, Home, Books"
U_04593,"Fashion, Books, Home"
U_04594,"Toys, Home, Electronics"
U_04595,"Beauty, Electronics, Home"
U_04599,"Books, Fashion, Home"
U_04605,"Toys, Home, Electronics"
U_04607,"Sports, Toys, Home"
U_04612,"Grocery, Fashion, Home"
U_04614,"Books, Home, Electronics"
U_04615,"Fashion, Electronics, Home"
U_04616,"Books, Fashion, Home"
U_04618,"Sports, Home, Books"
U_04622,"Books, Home, Electronics"
U_04623,"Grocery, Books, Toys"
U_04625,"Grocery, Beauty, Home"
U_04627,"Fashion, Books, Toys"
U_04629,"Toys, Home, Electronics"
U_04631,"Grocery, Books, Home"
U_04632,"Sports, Home, Electronics"
U_04633,"Fashion, Electronics, Home"
U_04634,"Grocery, Home, Electronics"
U_04636,"Grocery, Books, Toys"
U_04637,"Beauty, Sports, Books"
U_04641,"Sports, Home, Electronics"
U_04646,"Beauty, Grocery, Home"
U_04649,"Books, Home, Electronics"
U_04651,"Toys, Fashion, Home"
U_04652,"Books, Home, Electronics"
U_04653,"Grocery, Sports, Toys"
U_04654,"Sports, Books, Home"
U_04658,"Beauty, Electronics, Home"
U_04659,"Beauty, Electronics, Home"
U_04661,"Toys, Home, Electronics"
U_04662,"Sports, Home, Electronics"
U_04667,"Fashion, Electronics, Home"
U_04668,"Fashion, Electronics, Home"
U_04669,"Beauty, Electronics, Home"
U_04673,"Sports, Beauty, Home"
U_04675,"Books, Home, Electronics"
U_04677,"Beauty, Books, Grocery"
U_04679,"Sports, Home, Fashion"
U_04680,"Beauty, Electronics, Home"
U_04683,"Grocery, Home, Electronics"
U_04689,"Grocery, Home, Electronics"
U_04691,"Grocery, Books, Toys"
U_04692,"Sports, Home, Electronics"
U_04693,"Fashion, Electronics, Home"
U_04694,"Beauty, Electronics, Home"
U_04695,"Grocery, Home, Books"
U_04696,"Beauty, Sports, Electronics"
U_04697,"Fashion, Electronics, Home"
U_04702,"Beauty, Fashion, Electronics"
U_04704,"Books, Home, Electronics"
U_04706,"Fashion, Electronics, Home"
U_04707,"Books, Toys, Grocery"
U_04709,"Grocery, Home, Electronics"
U_04710,"Books, Home, Electronics"
U_04716,"Beauty, Electronics, Home"
U_04718,"Sports, Home, Electronics"
U_04720,"Sports, Home, Electronics"
U_04721,"Fashion, Electronics, Home"
U_04723,"Grocery, Books, Toys"
U_04724,"Beauty, Books, Electronics"
U_04728,"Grocery, Books, Toys"
U_04730,"Books, Home, Electronics"
U_04731,"Fashion, Beauty, Electronics"
U_04733,"Grocery, Home, Electronics"
U_04734,"Fashion, Sports, Home"
U_04736,"Sports, Fashion, Home"
U_04739,"Grocery, Books, Home"
U_04741,"Fashion, Grocery, Books"
U_04743,"Beauty, Electronics, Home"
U_04745,"Beauty, Books, Grocery"
U_04747,"Fashion, Toys, Sports"
U_04755,"Toys, Home, Electronics"
U_04756,"Beauty, Electronics, Home"
U_04757,"Fashion, Books, Electronics"
U_04760,"Sports, Home, Grocery"
U_04763,"Beauty, Electronics, Home"
U_04765,"Toys, Home, Electronics"
U_04767,"Toys, Grocery, Home"
U_04772,"Fashion, Electronics, Home"
U_04774,"Fashion, Electronics, Home"
U_04776,"Sports, Toys, Home"
U_04777,"Fashion, Beauty, Grocery"
U_04779,"Sports, Home, Electronics"
U_04785,"Grocery, Home, Electronics"
U_04786,"Beauty, Electronics, Home"
U_04789,"Grocery, Home, Electronics"
U_04790,"Fashion, Grocery, Home"
U_04791,"Books, Home, Electronics"
U_04793,"Sports, Fashion, Home"
U_04795,"Fashion, Home, Electronics"
U_04796,"Sports, Home, Electronics"
U_04797,"Fashion, Electronics, Home"
U_04799,"Toys, Home, Electronics"
U_04802,"Grocery, Home, Fashion"
U_04804,"Beauty, Electronics, Home"
U_04805,"Beauty, Electronics, Home"
U_04806,"Beauty, Electronics, Home"
U_04812,"Beauty, Fashion, Electronics"
U_04814,"Toys, Home, Electronics"
U_04817,"Grocery, Books, Toys"
U_04818,"Fashion, Books, Home"
U_04819,"Books, Toys, Grocery"
U_04820,"Toys, Sports, Books"
U_04822,"Sports, Toys, Books"
U_04823,"Beauty, Electronics, Home"
U_04824,"Fashion, Electronics, Home"
U_04825,"Fashion, Electronics, Home"
U_04826,"Sports, Home, Electronics"
U_04828,"Sports, Home, Electronics"
U_04830,"Books, Toys, Grocery"
U_04832,"Fashion, Books, Electronics"
U_04833,"Toys, Grocery, Home"
U_04836,"Grocery, Home, Electronics"
U_04839,"Books, Toys, Grocery"
U_04841,"Fashion, Electronics, Home"
U_04846,"Grocery, Books, Toys"
U_04847,"Beauty, Electronics, Home"
U_04848,"Toys, Beauty, Sports"
U_04849,"Sports, Books, Grocery"
U_04852,"Sports, Books, Home"
U_04855,"Grocery, Home, Books"
U_04857,"Sports, Home, Electronics"
U_04860,"Books, Toys, Grocery"
U_04861,"Sports, Books, Home"
U_04864,"Toys, Home, Electronics"
U_04865,"Sports, Home, Electronics"
U_04866,"Toys, Fashion, Home"
U_04867,"Grocery, Home, Electronics"
U_04869,"Sports, Fashion, Home"
U_04871,"Books, Toys, Grocery"
U_04872,"Toys, Home, Electronics"
U_04873,"Toys, Home, Fashion"
U_04874,"Toys, Home, Electronics"
U_04875,"Books, Home, Electronics"
U_04876,"Books, Beauty, Home"
U_04880,"Books, Home, Electronics"
U_04881,"Sports, Toys, Home"
U_04883,"Toys, Home, Electronics"
U_04884,"Fashion, Electronics, Home"
U_04885,"Books, Toys, Grocery"
U_04889,"Books, Home, Electronics"
U_04890,"Beauty, Electronics, Home"
U_04891,"Grocery, Books, Toys"
U_04892,"Books, Home, Electronics"
U_04895,"Beauty, Electronics, Home"
U_04897,"Beauty, Toys, Electronics"
U_04902,"Sports, Toys, Home"
U_04903,"Books, Home, Electronics"
U_04905,"Fashion, Toys, Home"
U_04908,"Books, Home, Electronics"
U_04909,"Fashion, Beauty, Electronics"
U_04910,"Books, Home, Electronics"
U_04916,"Sports, Home, Electronics"
U_04917,"Books, Home, Electronics"
U_04919,"Grocery, Toys, Home"
U_04920,"Books, Toys, Grocery"
U_04922,"Books, Home, Electronics"
U_04923,"Sports, Home, Electronics"
U_04926,"Fashion, Grocery, Home"
U_04929,"Toys, Home, Electronics"
U_04932,"Sports, Fashion, Grocery"
U_04934,"Books, Home, Electronics"
U_04935,"Toys, Home, Fashion"
U_04936,"Sports, Home, Beauty"
U_04940,"Fashion, Books, Electronics"
U_04941,"Grocery, Books, Toys"
U_04943,"Beauty, Electronics, Home"
U_04947,"Grocery, Books, Toys"
U_04948,"Beauty, Grocery, Electronics"
U_04950,"Toys, Home, Electronics"
U_04951,"Beauty, Electronics, Home"
U_04952,"Grocery, Home, Electronics"
U_04954,"Books, Home, Electronics"
U_04956,"Fashion, Sports, Home"
U_04958,"Grocery, Home, Electronics"
U_04960,"Toys, Home, Electronics"
U_04962,"Toys, Books, Home"
U_04966,"Sports, Grocery, Home"
U_04975,"Grocery, Home, Electronics"
U_04979,"Grocery, Books, Home"
U_04982,"Grocery, Beauty, Books"
U_04985,"Grocery, Home, Electronics"
U_04987,"Grocery, Books, Toys"
U_04988,"Beauty, Electronics, Home"
U_04989,"Grocery, Home, Electronics"
U_04991,"Books, Fashion, Home"
U_04993,"Grocery, Books, Toys"
U_04998,"Fashion, Home, Electronics"
U_04999,"Fashion, Electronics, Home"
U_05001,"Beauty, Fashion, Grocery"
U_05003,"Beauty, Electronics, Books"
U_05004,"Books, Home, Electronics"
U_05007,"Sports, Beauty, Home"
U_05020,"Sports, Toys, Home"
U_05022,"Beauty, Electronics, Home"
U_05024,"Sports, Home, Grocery"
U_05026,"Sports, Home, Grocery"
U_05030,"Beauty, Electronics, Books"
U_05031,"Beauty, Electronics, Home"
U_05033,"Books, Home, Electronics"
U_05036,"Books, Home, Electronics"
U_05039,"Books, Home, Electronics"
U_05040,"Books, Home, Electronics"
U_05043,"Books, Home, Electronics"
U_05047,"Beauty, Grocery, Electronics"
U_05050,"Beauty, Electronics, Home"
U_05053,"Fashion, Electronics, Home"
U_05054,"Sports, Toys, Home"
U_05056,"Grocery, Home, Electronics"
U_05058,"Beauty, Electronics, Home"
U_05059,"Books, Sports, Home"
U_05060,"Books, Toys, Home"
U_05061,"Fashion, Toys, Books"
U_05063,"Grocery, Books, Toys"
U_05065,"Grocery, Home, Electronics"
U_05066,"Toys, Books, Home"
U_05069,"Beauty, Grocery, Electronics"
U_05072,"Fashion, Sports, Home"
U_05073,"Fashion, Electronics, Home"
U_05074,"Fashion, Grocery, Home"
U_05075,"Toys, Home, Electronics"
U_05076,"Sports, Home, Electronics"
U_05077,"Fashion, Electronics, Home"
U_05078,"Fashion, Sports, Beauty"
U_05080,"Fashion, Electronics, Home"
U_05082,"Books, Home, Electronics"
U_05083,"Toys, Home, Grocery"
U_05085,"Toys, Grocery, Home"
U_05088,"Beauty, Sports, Electronics"
U_05092,"Grocery, Books, Toys"
U_05094,"Books, Sports, Grocery"
U_05095,"Sports, Home, Electronics"
U_05098,"Fashion, Sports, Toys"
U_05099,"Beauty, Electronics, Home"
U_05103,"Grocery, Home, Electronics"
U_05104,"Sports, Home, Electronics"
U_05105,"Grocery, Books, Toys"
U_05107,"Books, Home, Electronics"
U_05108,"Grocery, Books, Toys"
U_05113,"Toys, Home, Electronics"
U_05115,"Books, Toys, Grocery"
U_05117,"Books, Toys, Home"
U_05118,"Toys, Grocery, Home"
U_05119,"Books, Toys, Grocery"
U_05120,"Beauty, Toys, Electronics"
U_05121,"Fashion, Electronics, Home"
U_05124,"Sports, Home, Electronics"
U_05131,"Grocery, Books, Toys"
U_05132,"Grocery, Home, Electronics"
U_05134,"Sports, Home, Books"
U_05137,"Books, Toys, Grocery"
U_05141,"Toys, Home, Electronics"
U_05142,"Books, Toys, Grocery"
U_05145,"Books, Toys, Home"
U_05146,"Books, Home, Electronics"
U_05156,"Fashion, Electronics, Home"
U_05157,"Toys, Sports, Home"
U_05159,"Fashion, Toys, Electronics"
U_05160,"Sports, Books, Fashion"
U_05161,"Toys, Home, Grocery"
U_05162,"Books, Toys, Home"
U_05165,"Books, Grocery, Home"
U_05166,"Fashion, Sports, Electronics"
U_05167,"Toys, Home, Electronics"
U_05169,"Grocery, Books, Toys"
U_05171,"Beauty, Electronics, Home"
U_05172,"Toys, Home, Electronics"
U_05173,"Books, Home, Electronics"
U_05176,"Sports, Home, Electronics"
U_05178,"Grocery, Books, Toys"
U_05180,"Sports, Home, Electronics"
U_05181,"Beauty, Electronics, Home"
U_05182,"Grocery, Home, Electronics"
U_05185,"Sports, Books, Home"
U_05190,"Grocery, Home, Electronics"
U_05191,"Sports, Home, Electronics"
U_05193,"Fashion, Electronics, Home"
U_05195,"Books, Home, Toys"
U_05196,"Toys, Books, Home"
U_05199,"Grocery, Books, Toys"
U_05200,"Fashion, Electronics, Home"
U_05203,"Sports, Home, Electronics"
U_05204,"Fashion, Electronics, Home"
U_05206,"Grocery, Books, Toys"
U_05208,"Grocery, Books, Toys"
U_05211,"Grocery, Sports, Beauty"
U_05212,"Fashion, Grocery, Home"
U_05217,"Toys, Books, Home"
U_05218,"Sports, Home, Electronics"
U_05221,"Sports, Home, Electronics"
U_05222,"Toys, Home, Electronics"
U_05226,"Fashion, Electronics, Home"
U_05227,"Books, Home, Electronics"
U_05228,"Fashion, Electronics, Home"
U_05230,"Fashion, Electronics, Home"
U_05231,"Grocery, Books, Toys"
U_05233,"Beauty, Electronics, Home"
U_05236,"Toys, Home, Grocery"
U_05237,"Fashion, Electronics, Home"
U_05238,"Beauty, Fashion, Electronics"
U_05240,"Fashion, Electronics, Home"
U_05241,"Sports, Home, Electronics"
U_05242,"Fashion, Toys, Home"
U_05245,"Toys, Home, Books"
U_05247,"Books, Home, Electronics"
U_05248,"Toys, Home, Electronics"
U_05249,"Beauty, Electronics, Home"
U_05251,"Grocery, Books, Toys"
U_05255,"Grocery, Home, Electronics"
U_05256,"Grocery, Home, Electronics"
U_05257,"Fashion, Electronics, Home"
U_05259,"Grocery, Books, Toys"
U_05263,"Books, Sports, Home"
U_05264,"Books, Home, Electronics"
U_05268,"Books, Grocery, Home"
U_05269,"Books, Home, Electronics"
U_05270,"Fashion, Electronics, Home"
U_05273,"Beauty, Fashion, Toys"
U_05275,"Beauty, Electronics, Home"
U_05277,"Toys, Home, Electronics"
U_05279,"Toys, Home, Electronics"
U_05280,"Books, Home, Electronics"
U_05282,"Fashion, Grocery, Home"
U_05283,"Beauty, Books, Electronics"
U_05284,"Grocery, Books, Toys"
U_05285,"Toys, Grocery, Home"
U_05290,"Beauty, Toys, Electronics"
U_05297,"Sports, Toys, Books"
U_05298,"Grocery, Home, Electronics"
U_05299,"Sports, Home, Electronics"
U_05300,"Books, Toys, Grocery"
U_05301,"Fashion, Grocery, Home"
U_05303,"Beauty, Electronics, Books"
U_05306,"Beauty, Electronics, Home"
U_05307,"Beauty, Electronics, Books"
U_05308,"Books, Toys, Grocery"
U_05309,"Fashion, Beauty, Toys"
U_05311,"Toys, Home, Electronics"
U_05313,"Beauty, Electronics, Home"
U_05314,"Toys, Home, Grocery"
U_05315,"Books, Toys, Grocery"
U_05317,"Fashion, Electronics, Home"
U_05318,"Fashion, Sports, Books"
U_05319,"Toys, Beauty, Home"
U_05320,"Grocery, Home, Electronics"
U_05322,"Grocery, Home, Fashion"
U_05325,"Toys, Home, Electronics"
U_05330,"Grocery, Sports, Beauty"
U_05333,"Books, Fashion, Grocery"
U_05335,"Sports, Home, Electronics"
U_05336,"Grocery, Books, Toys"
U_05337,"Fashion, Electronics, Home"
U_05339,"Beauty, Electronics, Home"
U_05340,"Books, Toys, Grocery"
U_05344,"Grocery, Home, Electronics"
U_05345,"Toys, Home, Electronics"
U_05346,"Beauty, Electronics, Home"
U_05347,"Beauty, Fashion, Electronics"
U_05348,"Toys, Sports, Home"
U_05349,"Beauty, Electronics, Home"
U_05351,"Beauty, Electronics, Books"
U_05352,"Sports, Home, Electronics"
U_05353,"Books, Fashion, Home"
U_05354,"Fashion, Toys, Beauty"
U_05356,"Books, Toys, Grocery"
U_05357,"Grocery, Books, Toys"
U_05358,"Fashion, Books, Electronics"
U_05359,"Sports, Home, Electronics"
U_05360,"Toys, Home, Electronics"
U_05363,"Books, Toys, Grocery"
U_05364,"Sports, Fashion, Home"
U_05366,"Beauty, Electronics, Home"
U_05367,"Sports, Grocery, Books"
U_05372,"Beauty, Electronics, Home"
U_05373,"Toys, Home, Electronics"
U_05376,"Fashion, Electronics, Home"
U_05377,"Sports, Home, Electronics"
U_05378,"Sports, Home, Electronics"
U_05379,"Grocery, Home, Electronics"
U_05380,"Sports, Home, Electronics"
U_05381,"Beauty, Electronics, Books"
U_05382,"Grocery, Books, Toys"
U_05383,"Grocery, Home, Electronics"
U_05384,"Toys, Home, Electronics"
U_05386,"Beauty, Fashion, Electronics"
U_05387,"Fashion, Books, Home"
U_05389,"Fashion, Electronics, Home"
U_05391,"Beauty, Electronics, Home"
U_05394,"Grocery, Home, Books"
U_05397,"Fashion, Grocery, Home"
U_05398,"Books, Home, Electronics"
U_05399,"Sports, Home, Electronics"
U_05401,"Fashion, Electronics, Home"
U_05403,"Beauty, Electronics, Home"
U_05404,"Beauty, Electronics, Home"
U_05405,"Books, Home, Electronics"
U_05407,"Fashion, Grocery, Books"
U_05410,"Books, Home, Electronics"
U_05412,"Sports, Home, Electronics"
U_05413,"Fashion, Books, Home"
U_05415,"Toys, Sports, Home"
U_05417,"Fashion, Electronics, Home"
U_05420,"Grocery, Home, Electronics"
U_05423,"Books, Toys, Grocery"
U_05424,"Fashion, Grocery, Home"
U_05425,"Grocery, Home, Electronics"
U_05426,"Grocery, Home, Electronics"
U_05427,"Toys, Fashion, Home"
U_05428,"Sports, Grocery, Home"
U_05430,"Toys, Home, Electronics"
U_05433,"Beauty, Grocery, Home"
U_05438,"Books, Grocery, Toys"
U_05440,"Grocery, Books, Toys"
U_05442,"Toys, Home, Electronics"
U_05445,"Fashion, Electronics, Home"
U_05446,"Beauty, Grocery, Electronics"
U_05449,"Toys, Home, Electronics"
U_05459,"Sports, Home, Electronics"
U_05461,"Books, Toys, Grocery"
U_05465,"Books, Toys, Grocery"
U_05466,"Beauty, Electronics, Home"
U_05468,"Books, Toys, Grocery"
U_05469,"Grocery, Books, Toys"
U_05471,"Beauty, Electronics, Home"
U_05472,"Grocery, Home, Electronics"
U_05473,"Beauty, Electronics, Home"
U_05477,"Grocery, Home, Electronics"
U_05481,"Grocery, Home, Electronics"
U_05482,"Sports, Home, Electronics"
U_05483,"Books, Home, Electronics"
U_05485,"Sports, Home, Electronics"
U_05486,"Grocery, Home, Electronics"
U_05487,"Toys, Home, Electronics"
U_05488,"Toys, Home, Electronics"
U_05489,"Books, Home, Electronics"
U_05490,"Toys, Grocery, Home"
U_05494,"Toys, Home, Electronics"
U_05495,"Toys, Home, Electronics"
U_05496,"Toys, Home, Electronics"
U_05497,"Books, Toys, Grocery"
U_05499,"Grocery, Sports, Fashion"
U_05500,"Books, Home, Electronics"
U_05501,"Beauty, Electronics, Home"
U_05503,"Sports, Home, Electronics"
U_05505,"Grocery, Home, Electronics"
U_05506,"Sports, Home, Electronics"
U_05507,"Sports, Home, Grocery"
U_05510,"Sports, Home, Electronics"
U_05511,"Fashion, Toys, Beauty"
U_05513,"Grocery, Sports, Home"
U_05515,"Sports, Home, Electronics"
U_05517,"Books, Home, Electronics"
U_05519,"Fashion, Electronics, Home"
U_05520,"Books, Home, Electronics"
U_05522,"Grocery, Books, Toys"
U_05525,"Beauty, Grocery, Electronics"
U_05527,"Books, Toys, Home"
U_05529,"Sports, Grocery, Books"
U_05530,"Grocery, Books, Toys"
U_05532,"Fashion, Electronics, Home"
U_05533,"Grocery, Sports, Fashion"
U_05535,"Toys, Home, Electronics"
U_05536,"Fashion, Grocery, Home"
U_05538,"Beauty, Electronics, Home"
U_05542,"Books, Home, Toys"
U_05546,"Beauty, Electronics, Home"
U_05551,"Books, Beauty, Grocery"
U_05552,"Grocery, Home, Electronics"
U_05553,"Books, Home, Fashion"
U_05554,"Books, Toys, Grocery"
U_05559,"Toys, Home, Electronics"
U_05560,"Toys, Home, Electronics"
U_05562,"Toys, Home, Electronics"
U_05563,"Books, Sports, Home"
U_05564,"Sports, Toys, Home"
U_05566,"Books, Toys, Grocery"
U_05567,"Toys, Home, Electronics"
U_05568,"Sports, Grocery, Home"
U_05569,"Beauty, Electronics, Home"
U_05570,"Beauty, Electronics, Home"
U_05572,"Beauty, Electronics, Home"
U_05573,"Grocery, Books, Toys"
U_05574,"Beauty, Electronics, Home"
U_05576,"Beauty, Grocery, Home"
U_05577,"Books, Toys, Grocery"
U_05578,"Sports, Books, Grocery"
U_05582,"Sports, Fashion, Home"
U_05583,"Beauty, Toys, Electronics"
U_05585,"Fashion, Electronics, Home"
U_05589,"Grocery, Home, Electronics"
U_05592,"Books, Toys, Grocery"
U_05596,"Fashion, Electronics, Home"
U_05599,"Grocery, Home, Electronics"
U_05602,"Sports, Home, Electronics"
U_05605,"Grocery, Home, Beauty"
U_05607,"Sports, Books, Home"
U_05608,"Books, Home, Electronics"
U_05612,"Books, Toys, Grocery"
U_05615,"Grocery, Books, Toys"
U_05617,"Books, Toys, Grocery"
U_05622,"Toys, Home, Electronics"
U_05625,"Books, Beauty, Electronics"
U_05626,"Grocery, Home, Electronics"
U_05627,"Books, Home, Electronics"
U_05630,"Fashion, Books, Grocery"
U_05633,"Books, Toys, Grocery"
U_05636,"Beauty, Electronics, Home"
U_05637,"Toys, Grocery, Home"
U_05638,"Toys, Sports, Home"
U_05639,"Grocery, Home, Electronics"
U_05645,"Books, Home, Electronics"
U_05647,"Sports, Home, Electronics"
U_05648,"Beauty, Electronics, Home"
U_05649,"Sports, Home, Electronics"
U_05650,"Sports, Beauty, Home"
U_05651,"Fashion, Books, Home"
U_05654,"Sports, Fashion, Home"
U_05657,"Grocery, Books, Toys"
U_05660,"Toys, Home, Electronics"
U_05662,"Beauty, Fashion, Electronics"
U_05663,"Sports, Home, Electronics"
U_05665,"Toys, Grocery, Home"
U_05666,"Fashion, Electronics, Home"
U_05671,"Fashion, Beauty, Toys"
U_05672,"Sports, Fashion, Home"
U_05676,"Sports, Home, Electronics"
U_05678,"Toys, Home, Electronics"
U_05679,"Books, Home, Electronics"
U_05680,"Sports, Home, Electronics"
U_05681,"Sports, Home, Electronics"
U_05682,"Beauty, Sports, Electronics"
U_05683,"Toys, Home, Electronics"
U_05684,"Books, Toys, Grocery"
U_05685,"Books, Home, Electronics"
