user_id,plan_type,region,account_age_days,recency_days,frequency_7d,frequency_30d,monetary_30d,monetary_total,avg_session_duration,recent_avg_duration,avg_pages_viewed,login_trend_slope,n_orders_total,avg_order_value,top_category,churn_label,ltv_12m
U_05298,Pro,West,518,3,1,5,46.39,153.63,9.752692307692309,11.316666666666668,20.846153846153847,-0.03956043956043966,3,51.21,Grocery,0,108.25279922779923
U_05299,Pro,East,-186,0,2,4,0.0,0.0,2.6853846153846157,0.435,5.615384615384615,0.0060606060606060806,0,0.0,None,0,0.0
U_05300,Enterprise,East,657,88,0,0,0.0,707.1600000000001,7.079090909090908,0.0,15.090909090909092,0.08333333333333337,5,141.43200000000002,Electronics,1,392.86666666666673
U_05301,Pro,East,684,49,0,0,0.0,249.41000000000003,1.8866666666666665,0.0,4.0,1.0276789547548596e-16,3,83.13666666666667,Grocery,1,133.09159356725146
U_05302,Free,South,553,74,0,0,0.0,39.65,2.5,0.0,5.666666666666667,1.0276789547548596e-16,1,39.65,Books,0,26.170433996383363
U_05303,Free,South,-130,4,1,8,0.0,0.0,10.330645161290322,11.126666666666665,22.870967741935484,0.06315789473684211,0,0.0,None,0,0.0
U_05304,Free,North,-57,113,0,0,0.0,0.0,2.975,0.0,8.0,-7.850462293418875e-17,0,0.0,None,1,0.0
U_05305,Free,North,499,16,0,1,0.0,0.0,7.380000000000002,0.0,17.136363636363637,-0.05357142857142859,0,0.0,None,1,0.0
U_05306,Pro,East,-55,0,1,6,0.0,81.33,5.351578947368421,4.696666666666666,10.789473684210526,0.006593406593406566,2,40.665,Beauty,0,989.515
U_05307,Free,South,-97,15,0,1,0.0,76.79,8.132142857142856,0.0,17.0,-0.012121212121212142,3,25.596666666666668,Beauty,0,934.2783333333334
U_05308,Free,East,397,2,3,9,0.0,112.30000000000001,10.131944444444445,9.495999999999999,22.333333333333332,0.028895768833849308,3,37.43333333333334,Electronics,0,103.24811083123426
U_05309,Enterprise,North,648,12,0,5,0.0,965.24,10.187307692307693,7.995,23.0,0.029411764705882363,8,120.655,Fashion,0,543.6922839506173
U_05310,Pro,East,29,65,0,0,0.0,0.0,5.574,0.0,11.9,0.2285714285714286,0,0.0,None,0,0.0
U_05311,Pro,East,453,37,0,0,152.52,207.01000000000002,1.22,0.0,2.5,-7.850462293418875e-17,2,103.50500000000001,Toys,1,166.7961368653422
U_05312,Free,West,725,12,0,1,0.0,44.79,2.95,0.09,7.2,-0.1000000000000001,1,44.79,Beauty,1,22.54944827586207
U_05313,Enterprise,West,-110,78,0,0,0.0,62.2,2.2585714285714285,0.0,5.142857142857143,0.29999999999999993,2,31.1,Beauty,1,756.7666666666667
U_05314,Pro,North,384,11,0,5,0.0,299.7,7.973125,6.96,17.75,0.054545454545454564,3,99.89999999999999,Electronics,0,284.87109375
U_05315,Free,South,429,1,1,6,0.0,103.56,8.88516129032258,8.775,19.29032258064516,-0.017543859649122827,2,51.78,Electronics,0,88.11048951048951
U_05316,Free,East,218,63,0,0,0.0,0.0,4.829,0.0,10.4,-0.02380952380952377,0,0.0,None,1,0.0
U_05317,Free,South,580,2,1,5,0.0,27.76,4.935333333333333,6.234999999999999,11.066666666666666,0.06363636363636363,1,27.76,Fashion,0,17.469655172413795
U_05318,Pro,West,831,1,2,5,19.82,131.11,11.376538461538463,9.81,25.53846153846154,3.095815473152865e-17,4,32.7775,Fashion,0,57.587424789410356
U_05319,Pro,East,437,3,1,4,33.66,465.11,10.690000000000001,10.436666666666667,23.705882352941178,0.01857585139318888,7,66.44428571428571,Toys,0,388.47860411899313
U_05320,Pro,West,448,0,2,9,160.73999999999998,458.41999999999996,8.29151515151515,8.9,19.03030303030303,-0.004901960784313661,6,76.40333333333332,Grocery,0,373.48950892857135
U_05321,Pro,East,841,94,0,0,0.0,40.8,2.63,0.0,5.0,0.0,1,40.8,Sports,1,17.70749108204518
U_05322,Pro,North,456,23,0,1,0.0,305.81,3.698333333333333,0.0,8.222222222222221,-7.17183587909343e-18,6,50.968333333333334,Grocery,1,244.78212719298247
U_05323,Pro,West,41,126,0,0,0.0,82.5,0.3,0.0,1.0,0.0,1,82.5,Beauty,1,734.4512195121952
U_05324,Free,East,498,11,0,3,0.0,12.49,4.192500000000001,0.3,9.625,0.03496503496503495,1,12.49,Grocery,0,9.154317269076305
U_05325,Pro,East,128,36,0,0,0.0,84.1,3.748888888888889,0.0,8.333333333333334,0.21428571428571425,2,42.05,Toys,0,239.81640624999997
U_05326,Pro,East,187,21,0,1,0.0,0.0,4.5744444444444445,0.0,9.777777777777779,6.633138920230202e-17,0,0.0,None,0,0.0
U_05327,Free,South,652,41,0,0,0.0,0.0,2.5975,0.0,5.75,-8.498442808297854e-17,0,0.0,None,1,0.0
U_05328,Pro,South,831,28,0,1,0.0,0.0,1.7424999999999997,0.0,4.25,-2.751513687042919e-17,0,0.0,None,1,0.0
U_05329,Free,West,134,29,0,1,0.0,0.0,2.2039999999999997,0.0,5.4,0.29999999999999977,0,0.0,None,1,0.0
U_05330,Pro,East,201,2,1,3,30.57,80.03,6.711176470588236,5.92,13.647058823529411,-0.038461538461538367,3,26.676666666666666,Beauty,0,145.32810945273633
U_05331,Free,South,539,38,0,0,0.0,0.0,4.063999999999999,0.0,7.2,-1.0507920739455759e-16,0,0.0,None,1,0.0
U_05332,Free,North,639,57,0,0,0.0,0.0,6.465000000000001,0.0,14.0,-5.760351166893696e-17,0,0.0,None,1,0.0
U_05333,Pro,East,-59,2,1,6,0.0,367.98,8.985,10.77,20.09090909090909,0.014285714285714294,6,61.330000000000005,Books,0,4477.09
U_05334,Free,South,-117,97,0,0,0.0,0.0,2.8325,0.0,6.25,-2.0083673326242142e-16,0,0.0,None,1,0.0
U_05335,Free,South,604,21,0,1,0.0,82.51,7.9833333333333325,0.0,17.296296296296298,-0.0021978021978022616,2,41.255,Books,0,49.86117549668875
U_05336,Free,West,228,5,1,3,0.0,52.53,7.575384615384615,4.5,16.76923076923077,-0.009090909090909063,2,26.265,Books,0,84.09407894736842
U_05337,Pro,South,240,2,3,11,0.0,318.06,11.67128205128205,13.915000000000001,26.435897435897434,0.033766233766233784,4,79.515,Fashion,0,483.71625
U_05338,Free,West,509,4,1,2,0.0,0.0,5.421538461538462,3.59,10.76923076923077,-0.054545454545454515,0,0.0,None,0,0.0
U_05339,Free,East,814,2,1,7,18.57,85.47,8.941666666666666,8.870000000000001,19.541666666666668,0.028895768833849318,3,28.49,Beauty,0,38.324999999999996
U_05340,Pro,North,506,64,0,0,0.0,191.27,3.0420000000000003,0.0,6.0,-1.0507920739455759e-16,2,95.635,Beauty,1,137.97144268774704
U_05341,Free,South,166,97,0,0,0.0,0.0,6.723333333333333,0.0,14.11111111111111,-1.9765793953991556e-16,0,0.0,None,0,0.0
U_05342,Pro,South,211,12,0,1,0.0,0.0,6.551666666666667,1.35,12.333333333333334,0.0999999999999999,0,0.0,None,1,0.0
U_05343,Free,East,309,10,0,5,0.0,10.84,9.187619047619048,8.215,20.047619047619047,0.03296703296703295,1,10.84,Beauty,0,12.80453074433657
U_05344,Free,West,722,0,1,3,0.0,34.89,4.457142857142857,0.3,10.714285714285714,0.020979020979021018,2,17.445,Fashion,0,17.638296398891967
U_05345,Pro,South,626,1,1,3,0.0,375.95,5.438235294117648,6.68,12.294117647058824,-0.032967032967033016,4,93.9875,Toys,0,219.2040734824281
U_05346,Free,East,521,17,0,1,59.61,109.28,4.796666666666667,0.0,9.333333333333334,1.0276789547548596e-16,3,36.42666666666667,Beauty,1,76.55892514395394
U_05347,Enterprise,West,409,67,0,0,0.0,301.29,5.025,0.0,11.9,0.1142857142857142,3,100.43,Beauty,1,268.8773838630807
U_05348,Enterprise,West,465,2,2,6,0.0,518.01,6.9782142857142855,8.700000000000001,14.892857142857142,0.020639834881320932,3,172.67,Toys,0,406.60999999999996
U_05349,Free,West,-109,11,0,3,14.62,59.669999999999995,7.143809523809526,0.3,16.38095238095238,0.0681318681318681,2,29.834999999999997,Beauty,0,725.9849999999999
U_05350,Free,North,729,104,0,0,0.0,0.0,3.1975000000000002,0.0,8.0,-2.0083673326242142e-16,0,0.0,None,1,0.0
U_05351,Free,West,-199,0,4,8,109.9,196.10000000000002,11.584864864864864,12.9875,25.35135135135135,0.0413533834586466,2,98.05000000000001,Beauty,0,2385.8833333333337
U_05352,Free,South,596,5,1,1,0.0,36.23,7.491428571428572,7.99,16.428571428571427,-0.04545454545454551,2,18.115,Sports,0,22.187835570469797
U_05353,Pro,South,-61,23,0,2,0.0,178.88,5.398000000000001,0.0,12.6,9.396907759108502e-17,4,44.72,Books,0,2176.373333333333
U_05354,Enterprise,South,593,11,0,4,170.13,329.19,9.544374999999999,12.65,20.25,-0.07368421052631575,5,65.838,Fashion,0,202.62116357504217
U_05355,Free,South,226,43,0,0,0.0,0.0,3.8006249999999997,0.0,8.4375,0.036363636363636376,0,0.0,None,0,0.0
U_05356,Pro,South,450,0,1,3,37.37,174.36,7.510714285714285,6.005,15.928571428571429,-0.06363636363636366,2,87.18,Electronics,0,141.42533333333333
U_05357,Pro,East,812,12,0,1,0.0,0.0,4.286666666666667,5.19,10.0,7.951207131982424e-18,0,0.0,None,0,0.0
U_05358,Pro,South,4,54,0,0,175.37,266.69,5.266666666666667,0.0,11.0,7.951207131982424e-18,4,66.6725,Fashion,1,3244.7283333333335
U_05359,Enterprise,South,-11,56,0,0,0.0,121.82,7.031666666666667,0.0,15.833333333333334,-0.11666666666666643,2,60.91,Sports,0,1482.1433333333332
U_05360,Free,West,566,72,0,0,0.0,64.74,9.20857142857143,0.0,20.357142857142858,-0.027272727272727264,2,32.37,Toys,0,41.74929328621908
U_05361,Pro,West,25,999,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,1,0.0
U_05362,Free,North,342,63,0,0,0.0,0.0,3.2809090909090908,0.0,7.7272727272727275,-0.07142857142857144,0,0.0,None,1,0.0
U_05363,Free,East,-200,45,0,0,0.0,65.56,4.255714285714286,0.0,8.142857142857142,0.08571428571428573,2,32.78,Beauty,0,797.6466666666666
U_05364,Pro,North,795,2,1,4,0.0,313.88,10.19857142857143,11.123333333333335,21.857142857142858,-0.03214285714285711,5,62.775999999999996,Sports,0,144.10842767295597
U_05365,Free,North,447,75,0,0,0.0,37.46,4.24,0.0,9.166666666666666,0.0999999999999999,1,37.46,Electronics,1,30.58814317673378
U_05366,Pro,East,610,71,0,0,0.0,139.9,5.62875,0.0,12.125,-0.2000000000000004,2,69.95,Beauty,0,83.71065573770493
U_05367,Enterprise,North,186,64,0,0,0.0,478.16,4.09125,0.0,8.375,2.4496098483336877e-17,5,95.632,Home,1,938.3247311827957
U_05368,Free,North,23,0,1,5,0.0,21.85,6.717499999999999,6.470000000000001,14.8125,-0.004395604395604382,1,21.85,Books,0,265.8416666666667
U_05369,Pro,South,-45,91,0,0,0.0,0.0,2.4040000000000004,0.0,5.0,-0.3000000000000005,0,0.0,None,1,0.0
U_05370,Pro,South,268,1,1,3,148.17,148.17,2.4924999999999997,3.95,4.75,6.729156486047637e-17,1,148.17,Home,0,201.79869402985074
U_05371,Free,North,440,10,0,6,0.0,0.0,7.837083333333333,7.363333333333333,16.833333333333332,0.06428571428571433,0,0.0,None,0,0.0
U_05372,Pro,North,0,0,2,5,0.0,26.84,2.341428571428571,2.846666666666667,5.285714285714286,-0.012121212121212142,1,26.84,Beauty,0,326.5533333333333
U_05373,Pro,South,741,10,0,3,0.0,96.22,9.31888888888889,9.07,21.944444444444443,0.021978021978022014,1,96.22,Toys,0,47.39581646423751
U_05374,Free,West,575,63,0,0,0.0,0.0,3.695,0.0,9.0,-2.0083673326242142e-16,0,0.0,None,0,0.0
U_05375,Free,North,50,108,0,0,0.0,0.0,3.26,0.0,8.75,-2.0083673326242142e-16,0,0.0,None,1,0.0
U_05376,Free,South,383,6,1,1,28.74,52.31,6.603478260869565,1.96,15.130434782608695,-0.06428571428571428,2,26.155,Electronics,0,49.851566579634465
U_05377,Free,West,-206,2,2,6,0.0,141.45,8.45894736842105,7.273333333333333,18.31578947368421,0.021428571428571463,4,35.3625,Sports,0,1720.975
U_05378,Free,South,756,7,0,2,0.0,47.97,4.42,4.05,10.2,0.05000000000000002,2,23.985,Grocery,0,23.160119047619048
U_05379,Pro,South,360,1,1,6,113.33,163.03,4.947777777777778,2.57,11.11111111111111,-0.021978021978021893,4,40.7575,Grocery,1,165.29430555555555
U_05380,Pro,West,626,121,0,0,0.0,0.0,2.12,0.0,6.0,0.0,0,0.0,None,0,0.0
U_05381,Enterprise,North,850,0,2,8,214.01999999999998,759.3,10.926774193548384,8.386666666666665,24.35483870967742,0.024561403508771895,9,84.36666666666666,Beauty,0,326.0523529411765
U_05382,Pro,East,753,0,1,2,55.84,115.61000000000001,6.800000000000001,4.71,14.894736842105264,-0.04945054945054941,2,57.80500000000001,Home,0,56.039375830013284
U_05383,Pro,South,756,10,0,1,77.86,95.39000000000001,3.080833333333333,2.36,6.083333333333333,0.01666666666666677,3,31.79666666666667,Grocery,0,46.054695767195774
U_05384,Pro,South,459,0,2,6,124.84,227.29,10.151034482758622,11.393333333333333,23.06896551724138,-0.014705882352941124,4,56.8225,Toys,0,180.7425925925926
U_05385,Pro,East,391,43,0,0,0.0,0.0,0.9599999999999999,0.0,2.3333333333333335,1.0276789547548596e-16,0,0.0,None,1,0.0
U_05386,Pro,West,311,4,2,6,35.59,118.61,8.76,6.6850000000000005,18.61904761904762,0.054945054945054986,5,23.722,Electronics,0,139.20466237942122
U_05387,Pro,North,544,24,0,2,0.0,145.04,5.390666666666666,0.0,11.266666666666667,-0.0636363636363636,4,36.26,Electronics,1,97.31544117647059
U_05388,Free,South,104,6,1,2,0.0,23.06,4.484285714285714,5.86,8.857142857142858,-0.06363636363636366,1,23.06,Home,0,80.93173076923077
U_05389,Pro,South,302,16,0,1,0.0,22.71,6.948333333333334,0.0,14.833333333333334,-0.016666666666666535,1,22.71,Fashion,0,27.44751655629139
U_05390,Pro,West,-194,33,0,0,0.0,0.0,3.11,0.0,6.666666666666667,0.0999999999999999,0,0.0,None,1,0.0
U_05391,Pro,West,672,81,0,0,0.0,296.42,2.884,0.0,6.8,-0.02380952380952377,2,148.21,Beauty,1,161.00193452380952
U_05392,Free,North,308,5,1,5,0.0,0.0,10.176,10.934999999999999,22.0,0.017156862745098096,0,0.0,None,0,0.0
U_05393,Free,North,326,0,1,1,0.0,0.0,1.700909090909091,0.21,3.272727272727273,0.018181818181818212,0,0.0,None,1,0.0
U_05394,Enterprise,East,456,0,3,10,0.0,705.57,9.408529411764706,9.576,20.176470588235293,0.03333333333333333,7,100.7957142857143,Grocery,0,564.7654605263159
U_05395,Pro,West,-66,10,0,2,0.0,30.39,7.667368421052631,8.22,17.57894736842105,-0.010989010989011037,1,30.39,Fashion,0,369.74500000000006
U_05396,Pro,West,629,11,0,3,0.0,0.0,8.240476190476192,12.3,17.476190476190474,-0.03970588235294111,0,0.0,None,0,0.0
U_05397,Free,West,-83,8,0,2,0.0,106.68,6.868666666666668,5.324999999999999,14.4,0.10000000000000002,2,53.34,Fashion,0,1297.94
U_05398,Free,South,471,90,0,0,0.0,40.94,9.13375,0.0,19.5,-0.17142857142857132,2,20.47,Books,0,31.72632696390658
U_05399,Free,West,495,5,1,3,16.6,91.41999999999999,5.088823529411764,4.4350000000000005,10.411764705882353,-0.0734265734265734,2,45.709999999999994,Sports,0,67.41070707070706
U_05400,Pro,South,197,7,0,4,0.0,86.71,6.504375,6.05,14.25,0.030769230769230754,1,86.71,Books,0,160.65558375634515
U_05401,Pro,North,252,76,0,0,0.0,245.01,6.364444444444445,0.0,14.777777777777779,5.664759402336449e-18,2,122.505,Fashion,0,354.87559523809523
U_05402,Free,South,550,23,0,1,16.19,16.19,9.295454545454545,0.0,21.5,-0.00699300699300696,1,16.19,Home,0,10.744272727272728
U_05403,Free,South,762,13,0,6,0.0,76.06,10.120666666666667,13.71,21.7,-0.02205882352941169,2,38.03,Beauty,0,36.43293963254593
U_05404,Pro,North,-166,0,2,8,108.83,302.02,8.845135135135134,8.766000000000002,19.91891891891892,0.0035087719298245736,4,75.505,Beauty,0,3674.5766666666664
U_05405,Free,East,459,0,3,5,0.0,0.0,10.585277777777781,10.183333333333332,23.694444444444443,0.05779153766769868,0,0.0,None,0,0.0
U_05406,Free,North,731,41,0,0,0.0,0.0,5.264444444444445,0.0,9.444444444444445,-0.07142857142857131,0,0.0,None,1,0.0
U_05407,Pro,East,153,4,1,2,26.53,367.39,9.25222222222222,10.96,21.185185185185187,-0.044117647058823525,5,73.478,Fashion,0,876.4532679738561
U_05408,Pro,West,285,27,0,2,0.0,77.41,8.482352941176472,0.0,17.352941176470587,-0.01098901098901105,1,77.41,Fashion,1,99.13912280701754
U_05409,Enterprise,West,503,57,0,0,0.0,0.0,3.7314285714285718,0.0,7.142857142857143,0.08571428571428573,0,0.0,None,1,0.0
U_05410,Enterprise,East,502,13,0,2,35.65,426.80999999999995,5.215333333333334,6.65,11.266666666666667,-0.04545454545454542,5,85.362,Books,0,310.3299800796812
U_05411,Pro,South,-48,81,0,0,0.0,42.75,3.486666666666667,0.0,6.666666666666667,1.0276789547548596e-16,1,42.75,Beauty,1,520.125
U_05412,Free,East,492,8,0,7,0.0,96.87,5.9433333333333325,6.669999999999999,12.952380952380953,0.05714285714285717,2,48.435,Electronics,0,71.86493902439025
U_05413,Pro,South,408,24,0,1,0.0,105.98,4.858750000000001,0.0,10.75,-0.04545454545454543,3,35.32666666666667,Electronics,0,94.81053921568628
U_05414,Free,East,-168,4,1,4,0.0,0.0,2.6399999999999997,4.195,5.555555555555555,6.633138920230202e-17,0,0.0,None,0,0.0
U_05415,Enterprise,East,468,26,0,2,0.0,501.5,4.05,0.0,8.25,0.03571428571428577,5,100.3,Toys,0,391.1271367521367
U_05416,Pro,East,424,24,0,1,0.0,0.0,2.1700000000000004,0.0,5.2,-1.0507920739455759e-16,0,0.0,None,1,0.0
U_05417,Free,West,680,4,1,4,0.0,60.15,8.684814814814816,9.07,19.74074074074074,0.01428571428571427,2,30.075,Fashion,0,32.28639705882353
U_05418,Pro,East,146,53,0,0,0.0,40.48,2.8971428571428572,0.0,5.857142857142857,0.02857142857142864,1,40.48,Electronics,0,101.19999999999999
U_05419,Free,South,144,71,0,0,0.0,41.93,5.6160000000000005,0.0,12.266666666666667,0.18333333333333324,1,41.93,Electronics,1,106.28090277777778
U_05420,Free,East,377,0,5,11,39.8,77.72,8.953333333333335,8.700000000000001,19.433333333333334,0.11764705882352941,2,38.86,Grocery,0,75.24615384615385
U_05421,Pro,West,420,64,0,0,0.0,86.43,7.508666666666666,0.0,16.066666666666666,0.13095238095238104,1,86.43,Books,1,75.11178571428572
U_05422,Free,South,604,81,0,0,0.0,29.02,7.004,0.0,13.6,9.503933725077675e-17,1,29.02,Toys,1,17.536920529801325
U_05423,Free,East,10,6,1,4,0.0,38.08,8.6512,4.26,19.16,-0.08241758241758246,1,38.08,Electronics,0,463.3066666666666
U_05424,Pro,West,365,42,0,0,0.0,86.5,2.8983333333333334,0.0,6.333333333333333,-0.20000000000000015,3,28.833333333333332,Home,1,86.5
U_05425,Pro,West,-34,1,2,8,0.0,123.83000000000001,9.123793103448275,10.2,19.96551724137931,0.0051599587203302434,3,41.27666666666667,Grocery,0,1506.5983333333336
U_05426,Pro,East,453,93,0,0,0.0,102.93,10.004545454545454,0.0,19.272727272727273,-0.028571428571428723,3,34.31,Grocery,1,82.93476821192054
U_05427,Pro,East,71,10,0,7,127.86,311.78999999999996,8.354137931034483,8.73,16.82758620689655,-0.007352941176470545,5,62.35799999999999,Toys,0,1602.8640845070422
U_05428,Pro,East,822,0,1,5,126.47,212.69,10.981153846153846,9.955,24.384615384615383,-0.03571428571428567,4,53.1725,Sports,0,94.4426399026764
U_05429,Pro,North,618,31,0,0,0.0,89.28,3.975,0.0,8.666666666666666,7.951207131982424e-18,1,89.28,Beauty,1,52.73009708737864
U_05430,Pro,East,-171,15,0,2,0.0,218.79,1.682,0.0,4.0,-0.04761904761904756,2,109.395,Electronics,0,2661.945
U_05431,Free,North,125,44,0,0,0.0,0.0,6.772500000000001,0.0,14.583333333333334,-0.14285714285714263,0,0.0,None,1,0.0
U_05432,Pro,South,132,21,0,2,0.0,147.85,5.3646666666666665,0.0,12.733333333333333,0.10909090909090906,1,147.85,Fashion,0,408.8276515151515
U_05433,Pro,South,323,40,0,0,0.0,124.57000000000001,4.5200000000000005,0.0,9.857142857142858,0.14285714285714274,3,41.52333333333333,Beauty,1,140.76795665634674
U_05434,Free,East,349,17,0,2,0.0,0.0,5.285555555555555,0.0,11.055555555555555,-0.0659340659340659,0,0.0,None,0,0.0
U_05435,Free,East,642,85,0,0,0.0,0.0,4.919999999999999,0.0,9.333333333333334,0.10714285714285716,0,0.0,None,0,0.0
U_05436,Free,South,668,0,2,5,0.0,0.0,8.762083333333333,8.593333333333334,18.916666666666668,-0.035294117647058795,0,0.0,None,0,0.0
U_05437,Free,South,165,45,0,0,0.0,0.0,5.736,0.0,12.8,-0.2142857142857142,0,0.0,None,1,0.0
U_05438,Pro,West,113,4,2,4,0.0,197.63,7.0705,8.57,15.0,-0.021978021978021983,3,65.87666666666667,Electronics,0,638.362389380531
U_05439,Free,North,577,49,0,0,0.0,0.0,6.178,0.0,13.066666666666666,-0.04545454545454542,0,0.0,None,1,0.0
U_05440,Enterprise,West,165,58,0,0,0.0,64.13,3.384444444444444,0.0,7.222222222222222,0.011904761904761946,2,32.065,Beauty,1,141.86333333333334
U_05441,Free,West,707,3,2,4,0.0,0.0,8.84969696969697,10.27,19.636363636363637,0.04852941176470586,0,0.0,None,0,0.0
U_05442,Pro,West,199,87,0,0,0.0,85.78,2.6740000000000004,0.0,6.6,-0.9999999999999998,2,42.89,Toys,0,157.33517587939699
U_05443,Free,South,670,20,0,1,0.0,0.0,5.543846153846153,0.0,11.307692307692308,0.08333333333333343,0,0.0,None,1,0.0
U_05444,Free,East,309,3,2,10,0.0,26.21,11.678400000000002,11.11,25.76,0.028571428571428532,1,26.21,Toys,0,30.960032362459547
U_05445,Pro,East,518,11,0,4,0.0,99.66999999999999,6.794090909090911,11.16,14.772727272727273,-0.0571428571428571,2,49.834999999999994,Beauty,0,70.2307915057915
U_05446,Free,South,266,0,4,7,32.61,69.95,8.369666666666667,9.9925,17.566666666666666,0.09313725490196079,3,23.316666666666666,Home,0,95.98402255639098
U_05447,Free,West,710,14,0,6,17.16,17.16,9.5264,0.0,21.2,0.006593406593406504,1,17.16,Electronics,0,8.821690140845071
U_05448,Free,East,337,55,0,0,0.0,9.69,4.3475,0.0,9.625,0.19999999999999993,1,9.69,Sports,1,10.495103857566765
U_05449,Enterprise,West,195,50,0,0,71.17,462.05,9.13375,0.0,21.5,0.05454545454545453,5,92.41,Toys,1,864.8628205128206
U_05450,Free,West,709,95,0,0,0.0,0.0,5.5685714285714285,0.0,11.285714285714286,0.2,0,0.0,None,1,0.0
U_05451,Free,West,523,18,0,2,0.0,0.0,4.5925,0.0,10.55,-0.02857142857142856,0,0.0,None,1,0.0
U_05452,Pro,West,129,81,0,0,0.0,0.0,1.57,0.0,3.3333333333333335,1.0276789547548596e-16,0,0.0,None,1,0.0
U_05453,Free,South,270,0,3,6,0.0,0.0,5.159565217391305,3.7824999999999998,12.304347826086957,0.033823529411764704,0,0.0,None,0,0.0
U_05454,Free,South,195,27,0,1,0.0,36.16,5.671333333333334,0.0,11.733333333333333,-0.02727272727272729,1,36.16,Sports,1,67.68410256410256
U_05455,Free,South,21,7,0,1,0.0,0.0,0.195,0.09,1.0,-7.850462293418875e-17,0,0.0,None,1,0.0
U_05456,Pro,South,243,22,0,1,0.0,0.0,6.914545454545455,0.0,15.363636363636363,-0.3714285714285713,0,0.0,None,1,0.0
U_05457,Pro,South,616,76,0,0,0.0,67.31,4.106,0.0,7.2,-0.3000000000000005,1,67.31,Beauty,1,39.88336038961039
U_05458,Free,North,381,111,0,0,0.0,0.0,0.3925,0.0,1.0,-0.5,0,0.0,None,1,0.0
U_05459,Enterprise,West,-32,22,0,1,0.0,273.74,6.267142857142858,0.0,13.428571428571429,-6.783020765448988e-17,1,273.74,Sports,0,3330.503333333333
U_05460,Free,North,248,13,0,3,0.0,0.0,2.9546153846153844,1.35,7.076923076923077,-0.03846153846153842,0,0.0,None,1,0.0
U_05461,Free,North,50,1,1,5,0.0,38.7,8.548181818181819,11.323333333333332,17.40909090909091,0.03846153846153847,2,19.35,Electronics,0,282.51
U_05462,Free,East,464,79,0,0,0.0,8.53,3.585714285714286,0.0,7.428571428571429,0.14285714285714274,1,8.53,Home,1,6.710021551724137
U_05463,Pro,East,374,76,0,0,0.0,0.0,0.8150000000000001,0.0,2.0,-7.850462293418875e-17,0,0.0,None,1,0.0
U_05464,Pro,South,-181,24,0,2,0.0,46.96,8.111875,0.0,17.875,-0.16666666666666674,1,46.96,Beauty,1,571.3466666666667
U_05465,Free,West,-24,3,1,5,49.71,49.71,7.885999999999999,2.0,18.36,0.05934065934065932,2,24.855,Electronics,0,604.8050000000001
U_05466,Enterprise,North,157,5,1,2,42.24,767.47,8.088,6.4,17.333333333333332,-0.09090909090909088,5,153.494,Beauty,0,1784.2455414012738
U_05467,Free,North,739,2,2,7,0.0,18.04,10.8796,9.3,21.6,0.00714285714285718,1,18.04,Electronics,0,8.910148849797023
U_05468,Pro,East,200,3,1,1,60.99,272.01,4.144166666666666,1.06,9.5,-0.10000000000000002,3,90.67,Electronics,1,496.41825
U_05469,Free,South,817,7,0,3,72.75,81.00999999999999,4.29875,7.49,10.3125,-5.6394365867523874e-18,3,27.00333333333333,Home,0,36.19173806609547
U_05470,Free,West,-143,8,0,3,77.36,77.36,7.267894736842106,4.1,16.94736842105263,-0.0659340659340659,1,77.36,Sports,0,941.2133333333333
U_05471,Pro,North,-184,99,0,0,0.0,226.82999999999998,8.887142857142857,0.0,18.714285714285715,-0.08571428571428566,2,113.41499999999999,Beauty,1,2759.765
U_05472,Pro,South,76,4,2,2,68.54,88.74000000000001,5.525625,7.395,11.0,0.04848484848484859,2,44.370000000000005,Grocery,0,426.1855263157895
U_05473,Pro,South,567,27,0,2,0.0,186.18,6.88125,0.0,14.8125,0.006993006993006998,2,93.09,Beauty,1,119.85132275132275
U_05474,Free,South,-49,11,0,3,0.0,0.0,7.498888888888889,6.0600000000000005,16.444444444444443,0.028571428571428418,0,0.0,None,0,0.0
U_05475,Pro,North,664,48,0,0,0.0,0.0,2.637777777777778,0.0,5.0,-0.011904761904761871,0,0.0,None,1,0.0
U_05476,Pro,West,-30,12,0,3,0.0,0.0,1.88,0.4,4.111111111111111,5.664759402336449e-18,0,0.0,None,0,0.0
U_05477,Free,South,297,15,0,4,65.05000000000001,85.23,6.39923076923077,0.0,14.153846153846153,0.08333333333333337,3,28.41,Grocery,0,104.7439393939394
U_05478,Free,North,836,1,2,5,0.0,0.0,6.357058823529411,7.0725,14.764705882352942,0.06666666666666671,0,0.0,None,0,0.0
U_05479,Pro,East,-97,97,0,0,0.0,0.0,0.3,0.0,1.0,-7.850462293418875e-17,0,0.0,None,1,0.0
U_05480,Pro,East,383,0,1,1,0.0,0.0,2.932222222222222,0.31,5.222222222222222,0.03571428571428578,0,0.0,None,0,0.0
U_05481,Free,North,-32,41,0,0,0.0,88.32,9.417333333333335,0.0,21.866666666666667,0.027272727272727244,2,44.16,Books,1,1074.56
U_05482,Free,North,119,23,0,1,0.0,49.36,9.877307692307692,0.0,24.115384615384617,0.017857142857142887,2,24.68,Sports,0,151.3983193277311
U_05483,Free,North,285,98,0,0,0.0,5.92,2.947142857142857,0.0,5.285714285714286,0.14285714285714274,1,5.92,Books,0,7.581754385964913
