account_id,in_degree,out_degree,degree_ratio,pagerank,betweenness,clustering_coeff,total_sent,total_received,n_txn_sent,n_txn_received,unique_receivers,unique_senders,avg_sent_amount,std_sent_amount,round_amount_ratio,max_hourly_velocity,device_diversity,is_smurf_related,role,iso_forest_score,reconstruction_score,risk_score,risk_percentile,alert_status
ACC_00187,5,6,1.1666666666666667,0.0003662810055882,0.0016178723404255,0.0,6977.12,8025.24,18,18,6,5,387.61777777777775,278.55278161905403,0.0,1,18,False,normal,0.09338431027994518,0.00654360785408386,0.05864802930960065,23.171768707482993,NORMAL
ACC_00033,8,6,0.7777777777777778,0.0007232830343912,0.0005429787234042,0.0,8241.210000000001,10683.72,18,17,6,8,457.845,315.2415947519691,0.0,1,18,False,normal,0.08750614379807733,0.015201641752414024,0.05858434297981201,23.12925170068027,NORMAL
ACC_00433,11,7,0.6666666666666666,0.0008629011633589,0.0006898904191361,0.0130718954248366,10565.29,18051.95,23,39,7,11,459.3604347826087,297.4651089009243,0.0,1,23,False,normal,0.09037939293699117,0.010832865981159004,0.0585607821546583,23.08673469387755,NORMAL
ACC_01740,7,6,0.875,0.00044673056929,0.0015795744680851,0.0128205128205128,13919.34,8489.67,21,17,6,7,662.8257142857143,469.4949305537967,0.0,1,21,False,normal,0.08762178979839803,0.014930574158441708,0.0585453035424155,23.04421768707483,NORMAL
ACC_01927,4,6,1.4,0.0002367160980842,0.0018314893617021,0.0,10300.58,3817.19,25,11,6,4,412.0232,310.31962075039127,0.0,1,25,False,normal,0.09272830136824586,0.006987412656812113,0.05843194588367236,23.00170068027211,NORMAL
ACC_01010,3,6,1.75,0.0002642285825978,4.595744680851064e-05,0.0,13241.15,6157.82,27,12,6,3,490.4129629629629,332.2713709259903,0.0,1,25,False,normal,0.09255775986525774,0.007025289191097453,0.05834477159559363,22.95918367346939,NORMAL
ACC_01322,11,8,0.75,0.0007787463564296,0.0015855319148936,0.0116959064327485,10190.91,22396.21,23,42,8,11,443.0830434782609,282.31118672381206,0.0,1,23,False,normal,0.09037806657884442,0.009887358098997042,0.05818178318690547,22.916666666666664,NORMAL
ACC_00307,5,10,1.8333333333333333,0.0003903303180957,0.0013548936170212,0.0,15336.01,5659.82,24,17,10,5,639.0004166666666,342.2742241495993,0.0,1,24,False,normal,0.09193580009993658,0.007071743352979468,0.05799017740115374,22.874149659863946,NORMAL
ACC_00220,10,8,0.8181818181818182,0.0006881252285388,0.0005568583976463,0.0130718954248366,9675.53,22457.98,22,43,8,10,439.7968181818181,291.6070119737368,0.0,1,21,False,normal,0.08777928073834493,0.01320978957198055,0.05795148427179918,22.831632653061224,NORMAL
ACC_01583,8,6,0.7777777777777778,0.0006761163110696,8.595744680851064e-05,0.0219780219780219,13906.45,19011.62,24,37,6,8,579.4354166666667,345.39769565681274,0.0,1,24,False,normal,0.09296497246482294,0.005396984090352468,0.05793777711503475,22.789115646258505,NORMAL
ACC_00496,10,7,0.7272727272727273,0.0006339178777716,0.0020851063829787,0.0,8374.25,13750.27,19,33,7,10,440.75,243.72717855558636,0.0,1,19,False,normal,0.08992077001551976,0.00989474590339254,0.05791036037066887,22.74659863945578,NORMAL
ACC_00015,11,5,0.5,0.0006766497761497,0.0002268366520274,0.0,11818.76,16448.97,22,33,5,11,537.2163636363637,340.52677951535554,0.0,1,22,False,normal,0.09053219342499823,0.008875979543310644,0.05786970787232319,22.70408163265306,NORMAL
ACC_01270,7,6,0.875,0.0003075608664116,0.0029096490854048,0.0,14197.07,11755.26,21,23,6,7,676.0509523809524,434.7227419736028,0.0,1,21,False,normal,0.08659188752879572,0.014472267538307338,0.057744039532600364,22.66156462585034,NORMAL
ACC_00341,7,9,1.25,0.0009622430652062,0.00024,0.0083333333333333,11536.36,20289.24,24,36,9,7,480.6816666666667,375.8849738679509,0.0,1,24,False,normal,0.07789781415985612,0.027442633939769662,0.057715742071821535,22.61904761904762,NORMAL
ACC_01021,7,10,1.375,0.0004946468297734,0.0019429787234042,0.0,15220.66,14731.5,31,25,10,7,490.9890322580645,339.94670739548616,0.032258064516129,1,31,False,normal,0.09156474605533788,0.006760231192435826,0.05764294011017706,22.5765306122449,NORMAL
ACC_00785,8,6,0.7777777777777778,0.0005825699402511,0.0007889361702127,0.0,16743.82,19863.8,30,40,6,8,558.1273333333334,370.4339873337138,0.0,1,29,False,normal,0.08829103448118629,0.011628646840840294,0.057626079425047896,22.534013605442176,NORMAL
ACC_00517,6,9,1.4285714285714286,0.0004393911022975,0.0028502127659574,0.019047619047619,10342.59,7856.39,21,20,9,6,492.50428571428574,247.3184786782304,0.0,1,20,False,normal,0.09087001716988537,0.0076843209517119095,0.057595738682615985,22.491496598639458,NORMAL
ACC_00681,7,8,1.125,0.0001983184420775,0.0013158231356329,0.0095238095238095,10971.31,4021.24,23,9,8,7,477.01347826086953,313.56957978919127,0.0434782608695652,1,23,False,normal,0.08778209443417789,0.012166020897061187,0.05753566501933121,22.448979591836736,NORMAL
ACC_01512,6,5,0.8571428571428571,0.0006845577944568,0.0001270626359101,0.0181818181818181,12354.4,13544.71,22,25,5,6,561.5636363636363,393.00102944909946,0.0,1,22,False,normal,0.08954982189015218,0.00948941100543526,0.05752565753626541,22.406462585034014,NORMAL
ACC_01081,7,6,0.875,0.0003137445728448,0.00266,0.0,12417.9,6032.67,29,13,6,7,428.20344827586206,250.41095134193,0.0,1,29,False,normal,0.08429700244249613,0.01682352595619804,0.05730761184797689,22.36394557823129,NORMAL
ACC_01807,9,10,1.1,0.0003734045739965,0.0015878565641922,0.0175438596491228,15134.69,14323.21,27,29,10,9,560.544074074074,452.0055053975411,0.0,1,27,False,normal,0.08820556201843258,0.010700286946440415,0.05720345198963571,22.321428571428573,NORMAL
ACC_01134,10,11,1.0909090909090908,0.0005460861153546,0.0036408510638297,0.0047619047619047,14580.34,17651.91,25,32,11,10,583.2136,380.6210377011059,0.0,1,25,False,normal,0.0910013226128717,0.006480050494504012,0.05719281376552462,22.27891156462585,NORMAL
ACC_01483,7,9,1.25,0.0004049392864982,0.00384,0.0,11802.13,7829.7,26,16,9,7,453.9280769230769,251.54368325234051,0.0384615384615384,1,25,False,normal,0.09162755468513828,0.005518253524473564,0.05718383422087239,22.23639455782313,NORMAL
ACC_00518,10,5,0.5454545454545454,0.000548159899977,0.0017506382978723,0.0,15707.33,16940.19,28,32,5,10,560.9760714285715,360.4874163657711,0.0,1,28,False,normal,0.08747849729975306,0.011572264603435054,0.057116004221225855,22.193877551020407,NORMAL
ACC_01204,8,5,0.6666666666666666,0.0003463055080351,0.003807659574468,0.0128205128205128,10149.03,8645.85,25,19,5,8,405.9612,291.6231206586108,0.0,1,25,False,normal,0.08743375773555837,0.011620498668359111,0.05710845410867866,22.151360544217688,NORMAL
ACC_01870,4,8,1.8,0.0002369611612493,0.0006391489361702,0.0,9857.51,5667.61,24,15,8,4,410.7295833333333,265.7284984222277,0.0,1,24,False,normal,0.09017359027231989,0.006837935005591547,0.056839328165628554,22.108843537414966,NORMAL
ACC_01258,8,10,1.2222222222222223,0.000538995600111,0.0019965957446808,0.0130718954248366,11055.72,12653.84,24,21,10,8,460.655,232.29746022306605,0.0,1,24,False,normal,0.0848496762501675,0.014194384791358637,0.05658755966664395,22.066326530612244,NORMAL
ACC_00872,10,9,0.9090909090909092,0.0005080357306034,0.0012689361702127,0.0,15468.66,17223.16,28,34,9,10,552.4521428571428,497.21144310121593,0.0,1,28,False,normal,0.08758012397277266,0.009878615428441942,0.05649952055504037,22.023809523809522,NORMAL
ACC_01162,10,9,0.9090909090909092,0.0005184017293493,0.0021540425531914,0.023391812865497,14479.72,13443.99,29,25,9,10,499.3006896551725,300.8931271224177,0.0,1,29,False,normal,0.08817526191027572,0.008889538796669632,0.056460972664833284,21.981292517006803,NORMAL
ACC_00477,11,6,0.5833333333333334,0.0003608321592203,0.0027940425531914,0.0147058823529411,12463.39,10870.16,23,25,6,11,541.8865217391304,333.5714383430645,0.0,1,23,False,normal,0.08444344729537608,0.014347678583148449,0.05640513981048502,21.93877551020408,NORMAL
ACC_00708,5,6,1.1666666666666667,0.0001425770649308,0.0003540425531914,0.0,10839.59,2618.03,21,5,6,5,516.1709523809524,339.9230658973404,0.0,1,21,False,normal,0.08584001869030532,0.012105751116833995,0.05634631166091679,21.896258503401363,NORMAL
ACC_00697,6,4,0.7142857142857143,0.0005348764146531,0.0005489361702127,0.0,9547.95,13343.44,24,26,4,6,397.83125,320.02675705135084,0.0,1,24,False,normal,0.08789850938648329,0.0087184207421189,0.05622647392873753,21.853741496598637,NORMAL
ACC_01255,9,9,1.0,0.0006542707809332,0.0008587234042553,0.0130718954248366,15692.84,16691.3,32,33,9,9,490.40125,331.75367999757816,0.0,1,32,False,normal,0.08727784462375325,0.009604661838072575,0.05620857150948098,21.81122448979592,NORMAL
ACC_00404,6,11,1.7142857142857142,0.000287889878895,0.0004195744680851,0.0,14501.31,6958.05,25,10,11,6,580.0524,343.28680473087417,0.0,1,24,False,normal,0.08043642485251364,0.019865316172497854,0.056207981380507324,21.768707482993197,NORMAL
ACC_01565,8,7,0.8888888888888888,0.0007909087887845,0.0001268085106382,0.019047619047619,15902.97,18450.31,27,32,7,8,588.9988888888888,315.59855465854736,0.0,1,26,False,normal,0.08820031781354368,0.008114379681044906,0.05616594256054417,21.726190476190478,NORMAL
ACC_01520,9,7,0.8,0.0002712743516022,0.0063642177972967,0.0083333333333333,12598.27,6901.59,25,13,7,9,503.9308,351.1444896088599,0.0,1,25,False,normal,0.08333979006926107,0.015337159258313868,0.056138737744882185,21.683673469387756,NORMAL
ACC_00514,7,4,0.625,0.000245089374851,0.0001804255319148,0.0,11060.89,5593.56,20,15,4,7,553.0445,334.0250928405009,0.0,1,20,False,normal,0.08470274876673826,0.013148437213470756,0.05608102414543126,21.641156462585034,NORMAL
ACC_00069,9,10,1.1,0.0002684008409114,0.0032626956039739,0.0,11024.63,8163.61,22,16,10,9,501.1195454545455,386.5793189166607,0.0,1,21,False,normal,0.08248089226586078,0.016413921965349947,0.056054104145656446,21.598639455782312,NORMAL
ACC_01521,8,5,0.6666666666666666,0.0004606061712861,7.659574468085106e-05,0.0,10874.07,14013.6,18,30,5,8,604.115,366.262736510121,0.0,1,18,False,normal,0.08695380556788707,0.00967182985033681,0.05604101528086697,21.556122448979593,NORMAL
ACC_00662,8,6,0.7777777777777778,0.0006891773982878,0.0023812765957446,0.0,10562.47,17828.5,24,39,6,8,440.1029166666667,232.1514111331723,0.0,1,24,False,normal,0.08252661736367302,0.015995499463730262,0.05591417020369592,21.51360544217687,NORMAL
ACC_00879,9,7,0.8,0.0002883845550607,0.0009047883000042,0.0,8280.11,6589.26,21,14,7,9,394.2909523809524,380.4144516432671,0.0,1,21,False,normal,0.08126017491558565,0.017776043452881758,0.0558665223305041,21.47108843537415,NORMAL
ACC_00147,7,9,1.25,0.0002476794026682,0.0027421276595744,0.0083333333333333,15261.81,4785.09,23,12,9,7,663.5569565217392,402.9344124322647,0.0,1,23,False,normal,0.08662761346838371,0.009626638016289893,0.055827223287546184,21.428571428571427,NORMAL
ACC_01217,4,6,1.4,0.0003436427196996,0.000851914893617,0.0,9392.03,6209.1900000000005,21,8,6,4,447.2395238095239,305.59993367924983,0.0,1,20,False,normal,0.08712940857607589,0.008633560449608259,0.05573106932548883,21.38605442176871,NORMAL
ACC_00086,6,6,1.0,0.0002106459576581,0.0020210634034025,0.0151515151515151,15525.17,5011.74,30,12,6,6,517.5056666666667,356.6110047684368,0.0,1,30,False,normal,0.08340124529661946,0.014021832700189843,0.05564948025804761,21.343537414965986,NORMAL
ACC_00508,8,6,0.7777777777777778,0.0006118517253449,0.0042493497633565,0.0,13864.91,17953.02,25,34,6,8,554.5964,409.2668383919388,0.0,1,25,False,normal,0.0826580502661586,0.015059340198172387,0.055618566238964114,21.301020408163264,NORMAL
ACC_01215,5,6,1.1666666666666667,0.0002825394381044,0.0,0.0,9206.83,10885.33,18,18,6,5,511.4905555555556,421.1147362511891,0.0,1,18,False,normal,0.08362103846150759,0.013598690589942647,0.05561209931288161,21.258503401360542,NORMAL
ACC_00479,5,10,1.8333333333333333,0.0004124518557474,0.0003914211401526,0.0,14153.24,6398.0,25,11,10,5,566.1296,308.68518316239283,0.0,1,25,False,normal,0.08354440291034373,0.013692693086145378,0.05560371898066439,21.215986394557824,NORMAL
ACC_00004,9,9,1.0,0.0007281418359077,0.0003922739095211,0.0,15269.08,15996.18,33,28,9,9,462.69939393939393,352.2860314870165,0.0,1,32,False,normal,0.08619825466651966,0.009677571803805617,0.055589981521434045,21.1734693877551,NORMAL
ACC_00595,7,12,1.625,0.0003879848967684,0.0013659574468085,0.0116959064327485,13751.41,10925.83,25,22,12,7,550.0563999999999,341.80601497633126,0.0,1,25,False,normal,0.07959155865337458,0.019374824482986268,0.055504864985219254,21.13095238095238,NORMAL
ACC_00399,6,10,1.5714285714285714,0.0006233705321633,0.0018615955314885,0.0,15540.68,17705.75,31,29,10,6,501.3122580645161,338.7544049475931,0.0,1,30,False,normal,0.08361519488935984,0.013309678081417088,0.055492988166182734,21.08843537414966,NORMAL
ACC_01537,10,6,0.6363636363636364,0.0005813111746521,0.0012382978723404,0.0083333333333333,12789.01,13613.47,30,26,6,10,426.30033333333336,302.27767221641545,0.0,1,30,False,normal,0.08483987905829563,0.011411588910668293,0.05546856299924469,21.04591836734694,NORMAL
ACC_01790,7,4,0.625,0.0002581609451409,0.0007268085106382,0.0,10095.94,9444.84,19,22,4,7,531.3652631578948,319.794478678076,0.0,1,19,False,normal,0.08456779519755345,0.011746420456636646,0.055439245301186726,21.00340136054422,NORMAL
ACC_01524,5,10,1.8333333333333333,0.0002491865955392,0.0008,0.0,12331.59,4682.13,24,8,10,5,513.81625,340.9136644730694,0.0,1,24,False,normal,0.0831895175727674,0.013743872091425519,0.05541125938023064,20.960884353741495,NORMAL
ACC_00409,8,6,0.7777777777777778,0.0007016638650603,0.0006340425531914,0.0,7915.55,14035.96,18,25,6,8,439.7527777777778,257.79741026412364,0.0,1,18,False,normal,0.08590667156339597,0.009498876705631112,0.05534355362029003,20.918367346938776,NORMAL
ACC_00904,8,6,0.7777777777777778,0.000526437186104,0.0012714893617021,0.0,10278.6,21110.7,25,36,6,8,411.144,225.01141058103403,0.0,1,25,False,normal,0.08450521456686058,0.011486885798126711,0.05529788305936703,20.875850340136054,NORMAL
ACC_00583,10,9,0.9090909090909092,0.0005093521461173,0.0052212765957446,0.0,10474.74,16612.61,21,33,9,10,498.7971428571428,290.73633692992104,0.0,1,21,False,normal,0.0897028032473073,0.0036903014524091774,0.055297802529348045,20.833333333333336,NORMAL
ACC_01828,6,7,1.1428571428571428,0.0006810797804071,0.0001489361702127,0.0,8976.54,12465.78,18,30,7,6,498.6966666666667,292.91197750297937,0.0,1,18,False,normal,0.08203435543880776,0.015124359081602092,0.05527035689592549,20.79081632653061,NORMAL
ACC_00737,9,5,0.6,0.0007570423055863,0.0003395744680851,0.0,14509.88,13089.09,24,28,5,9,604.5783333333334,421.0721430459101,0.0,1,23,False,normal,0.08407046021677671,0.011931584914617226,0.05521491009591291,20.74829931972789,NORMAL
ACC_01938,6,11,1.7142857142857142,0.0002709108474793,0.0017872340425531,0.0073529411764705,14838.67,7981.94,29,11,11,6,511.678275862069,325.0491104221128,0.0,1,28,False,normal,0.08142992101769488,0.01582954283804292,0.05518976974583409,20.70578231292517,NORMAL
ACC_00605,8,9,1.1111111111111112,0.0003271551076991,0.0051634042553191,0.0147058823529411,9619.69,9551.79,25,23,9,8,384.7876,279.3569239533301,0.0,1,25,False,normal,0.09053417334433347,0.002042612901201988,0.05513754916708088,20.66326530612245,NORMAL
ACC_01160,6,5,0.8571428571428571,0.0003066901594981,0.0028621276595744,0.0,14503.47,7729.63,25,16,5,6,580.1388,464.0880196356433,0.0,1,25,False,normal,0.07749032697328574,0.021571518828780036,0.05512280371548346,20.62074829931973,NORMAL
ACC_01925,7,4,0.625,0.0005744925589722,0.0017480851063829,0.0,9618.63,14215.49,21,24,4,7,458.03,285.5273813664812,0.0,1,20,False,normal,0.0851356972747491,0.009964846881568255,0.055067357117476755,20.578231292517007,NORMAL
ACC_01291,7,5,0.75,0.0003942779497367,0.0009608510638297,0.0,9437.42,10709.26,18,26,5,7,524.3011111111111,448.19155471331663,0.0,1,18,False,normal,0.0790959648905933,0.018924986406420066,0.055027573496924,20.535714285714285,NORMAL
ACC_01839,11,7,0.6666666666666666,0.0006865259126082,0.0010327037052829,0.0,12242.76,19675.05,27,46,7,11,453.43555555555554,331.7198076845222,0.0,1,26,False,normal,0.08362782160186216,0.011584035053175411,0.054810306982387466,20.493197278911566,NORMAL
ACC_01858,9,9,1.0,0.0003156566136735,0.0052846808510638,0.0065359477124183,10749.96,5716.84,22,16,9,9,488.6345454545454,362.4354733864101,0.0,1,22,False,normal,0.08607733525458204,0.007746061455166441,0.0547448257348158,20.450680272108844,NORMAL
ACC_00160,11,8,0.75,0.0007617404061714,0.0013923404255319,0.0,11454.48,14550.43,24,36,8,11,477.27,306.7302964296583,0.0416666666666666,1,24,False,normal,0.0854275806469695,0.008467799938389685,0.05464366836353757,20.408163265306122,NORMAL
ACC_00350,7,5,0.75,0.0007603011007614,0.0002144680851063,0.0,9279.44,13816.34,20,28,5,7,463.972,347.3690197621634,0.0,1,20,False,normal,0.08323225873500256,0.01172530429706855,0.054629476959828956,20.3656462585034,NORMAL
ACC_00480,6,6,1.0,0.0003091358577534,0.0001285106382978,0.0,8152.2,7978.18,18,20,6,6,452.9,237.52464377407244,0.0,1,18,False,normal,0.0861827727506145,0.007290415305995957,0.05462582977276708,20.32312925170068,NORMAL
ACC_01655,11,8,0.75,0.0008247929928223,0.0005404255319148,0.0,11885.36,16697.44,24,32,8,11,495.22333333333336,320.8499708541384,0.0416666666666666,1,24,False,normal,0.08495703503537862,0.009110301087139342,0.0546183414560829,20.28061224489796,NORMAL
ACC_00727,9,11,1.2,0.0005665712028443,0.0020868085106382,0.0,14098.69,17142.21,26,28,11,9,542.2573076923077,464.5827955450584,0.0,1,26,False,normal,0.083173553425974,0.011623291172819806,0.05455344852471233,20.238095238095237,NORMAL
ACC_01912,7,5,0.75,0.0005533973884344,0.0001668085106382,0.0,15983.38,14553.76,25,25,5,7,639.3352,463.2002034228828,0.0,1,25,False,normal,0.0837674381837677,0.010728391872933493,0.054551819659434016,20.195578231292515,NORMAL
ACC_00098,5,9,1.6666666666666667,0.0002070851001942,0.0030408510638297,0.0,11433.03,5244.49,24,11,9,5,476.37625,329.4018397933429,0.0416666666666666,1,24,False,normal,0.08705060049116317,0.00566711450218788,0.054497206095573056,20.153061224489797,NORMAL
ACC_01032,6,8,1.2857142857142858,0.0002911567722257,0.0057421276595744,0.0109890109890109,9854.1,5561.34,23,16,8,6,428.4391304347826,304.0250491461196,0.0,1,23,False,normal,0.08855915412213394,0.0033113193020322877,0.05446002019409328,20.110544217687075,NORMAL
ACC_01926,6,8,1.2857142857142858,0.0002694446020747,0.0021566537329979,0.0,8087.57,5892.68,19,13,8,6,425.6615789473684,244.68649497907768,0.0,1,19,False,normal,0.08497504382530852,0.008649025859625141,0.05444463663903516,20.068027210884352,NORMAL
ACC_00194,5,7,1.3333333333333333,0.0001859220364007,0.0004680851063829,0.0,13988.29,1863.65,23,5,7,5,608.1865217391305,334.7664426623528,0.0,1,23,False,normal,0.08438908931343864,0.0095270725897897,0.054444282623979066,20.02551020408163,NORMAL
ACC_00475,10,6,0.6363636363636364,0.0003221344245457,0.0021702980428942,0.0,14783.44,8320.66,29,16,6,10,509.7737931034482,332.30547467023894,0.0,1,29,False,normal,0.07593473484658253,0.022107972044369456,0.0544040297256973,19.982993197278912,NORMAL
ACC_01131,5,8,1.5,0.0002432831365334,0.001179380036669,0.0,8496.460000000001,6301.35,20,13,8,5,424.823,249.5658121428621,0.0,1,20,False,normal,0.08482753703543859,0.008635988295635954,0.05435091753951753,19.940476190476193,NORMAL
ACC_00844,7,5,0.75,0.0005697257981393,0.0022646808510638,0.0,11250.41,8271.42,20,17,5,7,562.5205,410.1164425337991,0.0,1,20,False,normal,0.07901856938260848,0.01732500922681433,0.05434114532029082,19.897959183673468,NORMAL
ACC_00672,8,7,0.8888888888888888,0.0003034656275673,0.0005123404255319,0.0095238095238095,9406.31,9477.86,24,19,7,8,391.9295833333333,206.3497120125079,0.0,1,24,False,normal,0.08093782259738627,0.014191964121812398,0.05423947920715672,19.85544217687075,NORMAL
ACC_01854,8,10,1.2222222222222223,0.0002836847910062,0.0017170212765957,0.0130718954248366,15883.44,6320.76,31,15,10,8,512.3690322580645,341.6670874048288,0.0,1,31,False,normal,0.08063695545955284,0.014487983494710721,0.05417736667361599,19.812925170068027,NORMAL
ACC_00961,6,9,1.4285714285714286,0.0004274576321331,7.063829787234042e-05,0.0,16399.44,15627.6,28,30,9,6,585.6942857142857,450.44190271520375,0.0,1,28,False,normal,0.08528296202266916,0.00731887710859685,0.054097328057040234,19.77040816326531,NORMAL
ACC_00252,8,9,1.1111111111111112,0.0005396215912484,0.001435744680851,0.0147058823529411,16945.15,12812.6,33,23,9,8,513.489393939394,389.1120162300584,0.0,1,33,False,normal,0.08502722987732908,0.007702269049962609,0.05409724554638249,19.727891156462583,NORMAL
ACC_01675,8,6,0.7777777777777778,0.0002360623723369,0.0001846808510638,0.0109890109890109,15197.05,5903.39,26,12,6,8,584.501923076923,416.13856042447424,0.0,1,26,False,normal,0.07893657548095748,0.01683314686893435,0.054095204036148224,19.685374149659864,NORMAL
ACC_01105,9,10,1.1,0.0003887542661376,0.0039208510638297,0.0116959064327485,9980.93,8847.67,25,22,10,9,399.2372,284.7271972947673,0.0,1,25,False,normal,0.08615831885357135,0.00574426524518933,0.05399269741021854,19.642857142857142,NORMAL
ACC_00262,9,8,0.9,0.0003862235824759,0.0063710638297872,0.0073529411764705,9140.58,12174.76,23,22,8,9,397.4165217391304,240.7957188272532,0.0,1,23,False,normal,0.08733168198727248,0.003760705312572429,0.05390329131739246,19.600340136054424,NORMAL
ACC_00292,9,5,0.6,0.0006172377592569,0.00304,0.0,9832.23,15772.57,24,32,5,9,409.67625,316.7013271592914,0.0,1,23,False,normal,0.08372996786172177,0.009092922508554159,0.05387514972045472,19.5578231292517,NORMAL
ACC_00397,7,11,1.5,0.0002194499000152,0.0013225531914893,0.0065359477124183,12567.37,5138.389999999999,26,15,11,7,483.3603846153846,323.07388798825286,0.0,1,24,False,normal,0.0780930469540114,0.017398396602602288,0.05381518681344775,19.51530612244898,NORMAL
ACC_01163,6,8,1.2857142857142858,0.0007385453678391,0.0002157506502366,0.0219780219780219,13919.8,12505.87,28,25,8,6,497.13571428571424,343.15259446003915,0.0,1,28,False,normal,0.08105082717701328,0.012513990439973196,0.05363609248219725,19.472789115646258,NORMAL
ACC_00754,10,8,0.8181818181818182,0.0003771269141204,0.0022255319148936,0.0065359477124183,15961.6,9650.01,32,21,8,10,498.8,291.1367991944016,0.0,1,32,False,normal,0.07706644016920121,0.018417695275214894,0.05360694221160668,19.43027210884354,NORMAL
ACC_01040,5,11,2.0,0.0002994144808857,0.0011693617021276,0.0,12622.93,6027.39,27,13,11,5,467.515925925926,380.8585708355759,0.0,1,26,False,normal,0.08070352743865701,0.012817679517126137,0.053549188270044665,19.387755102040817,NORMAL
ACC_01224,8,7,0.8888888888888888,0.000192213256813,0.0012953191489361,0.0,9273.02,3741.8,20,9,7,8,463.651,306.62685574180426,0.0,1,20,False,normal,0.07661522397257302,0.018574122505644712,0.053398783385801694,19.345238095238095,NORMAL
ACC_01884,7,11,1.5,0.0003232857380477,0.0016142924146164,0.0,10533.63,11393.73,22,25,11,7,478.8013636363636,424.7266265470672,0.0,1,22,False,normal,0.07653201612176931,0.018635930342930915,0.05337358181023395,19.302721088435373,NORMAL
ACC_00042,5,6,1.1666666666666667,0.0005608006716247,0.0010927659574468,0.0181818181818181,11461.37,15011.56,27,26,6,5,424.4951851851852,295.68011176803327,0.0,1,25,False,normal,0.0819783279651053,0.01030265185874394,0.05330805752256076,19.260204081632654,NORMAL
ACC_00669,7,11,1.5,0.0004134757049378,0.0021114893617021,0.0196078431372549,13414.55,14423.27,26,30,11,7,515.9442307692308,338.4074397665994,0.0,1,26,False,normal,0.08017338723261277,0.012691392471196277,0.053180589328046174,19.217687074829932,NORMAL
ACC_01454,8,8,1.0,0.0005017724177533,0.0012825651302605,0.0083333333333333,10284.9,11900.0,26,22,8,8,395.5730769230769,256.1753516444426,0.0384615384615384,1,26,False,normal,0.08431410217225584,0.006230017146413953,0.05308046816191908,19.17517006802721,NORMAL
ACC_00067,5,8,1.5,0.00045151767009,0.0011589135718245,0.0256410256410256,14306.93,11931.14,29,21,8,5,493.34241379310345,345.18998311132106,0.0,1,29,False,normal,0.08376052223439541,0.007051730686134934,0.05307700561509122,19.132653061224488,NORMAL
ACC_00543,5,7,1.3333333333333333,0.0002935391865381,0.0003097872340425,0.0,12357.0,8692.18,29,15,7,5,426.1034482758621,219.3346073480924,0.0,1,28,False,normal,0.07874085794677202,0.014573861960849567,0.05307405955240304,19.09013605442177,NORMAL
ACC_00979,12,7,0.6153846153846154,0.0004542225702792,0.0041514893617021,0.0058479532163742,12051.4,13092.98,25,28,7,12,482.056,330.3860259983767,0.0,1,24,False,normal,0.08052194095497496,0.011773646006050369,0.05302262297540512,19.047619047619047,NORMAL
ACC_01615,10,8,0.8181818181818182,0.0005764516875959,0.0019531914893617,0.0,9002.74,18011.29,18,34,8,10,500.15222222222224,306.58592048858026,0.0,1,18,False,normal,0.08168335800734365,0.009873615566027527,0.0529594610308172,19.005102040816325,NORMAL
ACC_01539,10,8,0.8181818181818182,0.0008306408204238,0.0049012765957446,0.0065359477124183,11752.71,19594.8,24,32,8,10,489.69625,389.59812887699616,0.0,1,24,False,normal,0.08203581220268105,0.009074786488186229,0.052851401916883124,18.962585034013603,NORMAL
ACC_00958,5,6,1.1666666666666667,0.0005700333936592,0.0004280902229991,0.0,12554.33,15759.74,28,32,6,5,448.36892857142857,257.8145664266712,0.0,1,28,False,normal,0.0762760041977095,0.017626145579887842,0.05281606075058083,18.920068027210885,NORMAL
ACC_00655,7,6,0.875,0.0004609264904593,0.0029923404255319,0.0128205128205128,9666.37,9532.04,17,25,6,7,568.61,308.72479121784176,0.0,1,17,False,normal,0.0833357084029708,0.00702296822956888,0.052810612333610035,18.877551020408163,NORMAL
ACC_00168,10,7,0.7272727272727273,0.0006643550124732,0.0036595744680851,0.0073529411764705,8925.66,14161.11,19,32,7,10,469.7715789473684,324.4894296217633,0.0,1,18,False,normal,0.08250008863003287,0.008203136197772031,0.05278130765712853,18.83503401360544,NORMAL
ACC_00768,6,8,1.2857142857142858,0.0004380115952505,0.0009753191489361,0.0329670329670329,12811.21,10166.44,25,20,8,6,512.4484,385.157271683486,0.0,1,25,False,normal,0.08633468312264717,0.0022481646771483677,0.05270007574444764,18.79251700680272,NORMAL
ACC_00245,6,9,1.4285714285714286,0.0006549300550049,0.0030212765957446,0.0095238095238095,15824.09,12717.78,27,28,9,6,586.0774074074075,402.8560455680319,0.0,1,27,False,normal,0.08043355339249111,0.010829376247474107,0.05259188253448431,18.75,NORMAL
ACC_00936,6,6,1.0,0.0003813890916823,0.0021268068050995,0.0,11783.45,8859.84,30,22,6,6,392.7816666666667,243.5450173650312,0.0,1,29,False,normal,0.07830592764270301,0.01394581253718949,0.0525618816004976,18.70748299319728,NORMAL
ACC_01729,6,8,1.2857142857142858,0.0002492193124696,0.000407659574468,0.0,9748.79,6933.37,22,14,8,6,443.1268181818181,191.66942512432485,0.0,1,22,False,normal,0.07754968834519228,0.014989743019121633,0.05252571021476402,18.66496598639456,NORMAL
