user_id,signup_date,plan_type,region,churn_label
U_04575,2024-10-03,Free,West,1
U_04576,2025-12-04,Free,South,0
U_04577,2026-05-15,Pro,South,0
U_04578,2024-06-27,Pro,West,0
U_04579,2025-06-06,Pro,North,1
U_04580,2026-03-12,Free,North,1
U_04581,2024-12-15,Free,South,0
U_04582,2026-03-18,Free,East,0
U_04583,2025-09-22,Pro,North,0
U_04584,2024-06-29,Free,East,0
U_04585,2026-02-18,Free,West,0
U_04586,2025-04-04,Pro,East,1
U_04587,2023-11-22,Free,West,1
U_04588,2025-04-19,Free,East,1
U_04589,2026-01-01,Pro,West,1
U_04590,2025-02-04,Pro,East,0
U_04591,2024-12-29,Pro,North,0
U_04592,2024-10-18,Pro,East,0
U_04593,2026-02-25,Enterprise,East,1
U_04594,2025-07-11,Free,South,0
U_04595,2024-03-10,Enterprise,West,1
U_04596,2024-08-22,Free,North,0
U_04597,2024-08-23,Pro,South,1
U_04598,2026-05-19,Free,West,1
U_04599,2025-08-12,Pro,West,0
U_04600,2023-12-13,Pro,South,1
U_04601,2026-04-02,Pro,South,0
U_04602,2023-09-08,Pro,East,1
U_04603,2025-04-22,Free,West,0
U_04604,2024-11-04,Free,East,1
U_04605,2025-09-04,Pro,West,1
U_04606,2024-11-01,Free,South,1
U_04607,2023-11-08,Pro,South,0
U_04608,2025-02-10,Free,South,0
U_04609,2025-12-23,Free,South,0
U_04610,2025-11-19,Free,West,1
U_04611,2024-08-16,Pro,South,1
U_04612,2024-03-26,Free,South,0
U_04613,2025-10-03,Pro,South,0
U_04614,2025-12-03,Pro,West,0
U_04615,2024-03-22,Pro,West,1
U_04616,2026-02-28,Pro,North,0
U_04617,2026-06-24,Pro,South,1
U_04618,2024-11-06,Pro,North,0
U_04619,2024-09-10,Pro,North,0
U_04620,2025-08-27,Free,West,1
U_04621,2026-04-19,Free,East,1
U_04622,2024-03-04,Pro,North,0
U_04623,2024-06-18,Free,West,1
U_04624,2024-07-17,Free,West,1
U_04625,2025-09-20,Pro,East,1
U_04626,2024-02-17,Free,East,1
U_04627,2025-03-06,Pro,North,0
U_04628,2025-01-16,Free,West,1
U_04629,2025-07-14,Pro,South,1
U_04630,2024-01-01,Free,East,1
U_04631,2026-05-17,Enterprise,East,0
U_04632,2026-07-02,Pro,North,1
U_04633,2025-03-22,Free,West,1
U_04634,2025-11-26,Pro,West,1
U_04635,2024-02-13,Free,West,1
U_04636,2026-03-29,Pro,East,0
U_04637,2025-03-11,Pro,South,0
U_04638,2025-10-19,Pro,South,0
U_04639,2026-02-12,Free,North,0
U_04640,2024-08-21,Free,South,1
U_04641,2026-04-12,Free,North,0
U_04642,2024-03-10,Free,North,0
U_04643,2023-08-26,Free,East,0
U_04644,2025-01-18,Free,West,1
U_04645,2026-03-16,Free,South,1
U_04646,2026-03-18,Pro,South,1
U_04647,2026-05-15,Free,North,0
U_04648,2025-01-27,Free,South,0
U_04649,2026-04-22,Free,North,0
U_04650,2025-03-20,Enterprise,North,1
U_04651,2024-01-02,Pro,East,0
U_04652,2025-06-04,Pro,South,0
U_04653,2025-12-05,Pro,West,0
U_04654,2024-10-26,Pro,East,0
U_04655,2025-05-04,Free,West,0
U_04656,2024-05-04,Free,East,0
U_04657,2024-05-22,Pro,North,1
U_04658,2024-10-23,Enterprise,North,0
U_04659,2025-01-30,Free,East,0
U_04660,2024-12-13,Free,East,0
U_04661,2023-11-08,Pro,North,0
U_04662,2023-08-08,Pro,South,1
U_04663,2024-07-29,Free,East,0
U_04664,2025-09-04,Pro,West,1
U_04665,2025-10-07,Pro,West,1
U_04666,2024-04-10,Free,East,1
U_04667,2024-04-30,Pro,West,1
U_04668,2025-02-02,Free,North,0
U_04669,2024-02-05,Enterprise,South,1
U_04670,2025-05-05,Free,West,1
U_04671,2026-03-22,Free,South,0
U_04672,2024-03-04,Pro,West,1
U_04673,2025-04-17,Enterprise,South,0
U_04674,2025-09-08,Free,South,0
U_04675,2025-10-08,Enterprise,North,0
U_04676,2025-08-30,Free,West,1
U_04677,2025-08-28,Enterprise,North,0
U_04678,2024-05-18,Free,West,0
U_04679,2026-01-11,Pro,South,0
U_04680,2026-04-14,Pro,East,0
U_04681,2023-09-27,Free,West,1
U_04682,2026-05-04,Free,North,1
U_04683,2024-11-15,Pro,West,1
U_04684,2023-11-02,Pro,North,1
U_04685,2023-10-15,Pro,North,1
U_04686,2025-11-28,Free,West,0
U_04687,2025-07-24,Free,East,0
U_04688,2023-12-31,Pro,West,1
U_04689,2024-12-04,Pro,North,1
U_04690,2025-06-12,Free,South,0
U_04691,2026-06-30,Pro,North,0
U_04692,2024-07-25,Pro,East,1
U_04693,2025-10-27,Free,East,0
U_04694,2024-04-19,Free,North,0
U_04695,2024-02-29,Enterprise,West,0
U_04696,2024-01-20,Free,East,0
U_04697,2024-10-12,Pro,North,0
U_04698,2025-05-22,Pro,West,1
U_04699,2024-06-20,Free,East,0
U_04700,2024-01-21,Free,North,0
U_04701,2024-03-21,Free,East,0
U_04702,2023-10-31,Free,East,0
U_04703,2024-02-23,Pro,North,1
U_04704,2024-07-03,Free,West,0
U_04705,2025-01-20,Free,West,0
U_04706,2024-02-13,Pro,East,1
U_04707,2024-12-25,Free,North,1
U_04708,2024-11-12,Free,South,1
U_04709,2026-06-04,Free,North,0
U_04710,2025-01-01,Free,North,1
U_04711,2026-05-05,Free,North,1
U_04712,2024-12-16,Free,West,1
U_04713,2024-02-29,Free,West,1
U_04714,2025-04-24,Pro,West,1
U_04715,2024-01-03,Free,East,1
U_04716,2024-01-29,Enterprise,East,0
U_04717,2023-10-19,Pro,South,0
U_04718,2025-08-18,Free,East,0
U_04719,2026-05-28,Free,North,0
U_04720,2024-10-05,Free,East,0
U_04721,2024-08-13,Free,North,0
U_04722,2024-10-28,Free,West,1
U_04723,2024-08-11,Free,South,0
U_04724,2025-08-07,Free,North,0
U_04725,2024-09-22,Free,West,1
U_04726,2024-01-11,Free,West,0
U_04727,2026-02-08,Free,North,1
U_04728,2025-04-03,Pro,East,0
U_04729,2023-08-08,Pro,South,1
U_04730,2026-01-23,Free,North,0
U_04731,2025-09-16,Enterprise,East,1
U_04732,2024-08-13,Free,South,1
U_04733,2025-06-03,Free,South,0
U_04734,2026-04-08,Enterprise,South,1
U_04735,2024-10-03,Free,North,1
U_04736,2024-11-05,Free,West,0
U_04737,2024-06-14,Free,North,0
U_04738,2025-03-14,Pro,East,1
U_04739,2025-07-08,Pro,North,0
U_04740,2025-09-23,Pro,North,0
U_04741,2026-05-09,Free,East,0
U_04742,2024-01-03,Free,South,1
U_04743,2024-08-25,Pro,West,0
U_04744,2026-01-25,Free,East,0
U_04745,2025-11-22,Pro,East,0
U_04746,2025-04-21,Free,East,0
U_04747,2025-07-23,Enterprise,West,0
U_04748,2024-07-29,Free,South,1
U_04749,2026-05-05,Free,North,1
U_04750,2025-03-09,Free,West,1
U_04751,2024-10-04,Free,South,1
U_04752,2024-02-12,Free,North,1
U_04753,2023-12-03,Pro,East,0
U_04754,2026-03-15,Free,South,0
U_04755,2025-12-02,Free,North,0
U_04756,2023-08-30,Pro,West,0
U_04757,2024-07-11,Free,South,0
U_04758,2024-12-25,Pro,North,1
U_04759,2025-01-11,Free,South,1
U_04760,2024-08-23,Free,West,0
U_04761,2026-03-13,Free,West,0
U_04762,2024-08-08,Enterprise,West,1
U_04763,2025-02-19,Enterprise,West,1
U_04764,2026-04-18,Pro,West,0
U_04765,2025-06-13,Pro,South,0
U_04766,2024-12-22,Free,North,1
U_04767,2024-07-21,Pro,South,1
U_04768,2024-09-17,Pro,South,1
U_04769,2025-05-12,Free,West,1
U_04770,2025-11-16,Free,North,0
U_04771,2024-05-05,Free,West,0
U_04772,2024-08-30,Pro,North,1
U_04773,2024-09-18,Free,West,0
U_04774,2024-08-22,Pro,North,0
U_04775,2026-04-01,Free,West,0
U_04776,2025-02-26,Free,East,0
U_04777,2024-05-22,Pro,West,0
U_04778,2024-07-21,Free,North,1
U_04779,2025-12-24,Free,West,0
U_04780,2024-01-19,Enterprise,North,1
U_04781,2025-08-06,Free,South,0
U_04782,2023-08-25,Free,South,1
U_04783,2024-02-23,Free,North,0
U_04784,2023-10-04,Free,South,0
U_04785,2025-12-07,Enterprise,West,1
U_04786,2024-01-05,Pro,West,1
U_04787,2024-04-01,Free,East,1
U_04788,2023-10-02,Free,East,1
U_04789,2024-05-09,Enterprise,North,1
U_04790,2025-09-21,Pro,South,0
U_04791,2025-09-07,Free,South,0
U_04792,2026-03-29,Free,West,0
U_04793,2026-05-07,Free,West,1
U_04794,2025-03-11,Free,West,1
U_04795,2026-04-10,Pro,West,0
U_04796,2023-11-05,Pro,East,0
U_04797,2026-04-14,Pro,East,0
U_04798,2024-11-06,Free,North,1
U_04799,2024-02-23,Pro,North,0
U_04800,2025-10-07,Free,West,1
U_04801,2026-02-02,Free,South,0
U_04802,2024-09-16,Pro,North,0
U_04803,2023-11-09,Free,West,1
U_04804,2026-02-17,Free,East,1
U_04805,2025-10-13,Free,North,0
U_04806,2025-04-29,Pro,South,0
U_04807,2026-06-08,Free,North,1
U_04808,2023-09-11,Free,East,1
U_04809,2023-09-30,Pro,West,1
U_04810,2023-12-12,Free,South,0
U_04811,2023-08-25,Pro,East,1
U_04812,2025-08-26,Enterprise,South,0
U_04813,2025-06-03,Pro,East,0
U_04814,2023-11-29,Enterprise,North,0
U_04815,2024-01-21,Free,North,0
U_04816,2024-02-10,Free,East,1
U_04817,2025-05-12,Pro,North,0
U_04818,2025-07-18,Enterprise,East,0
U_04819,2026-05-31,Pro,South,0
U_04820,2024-08-20,Pro,West,0
U_04821,2026-06-10,Free,North,0
U_04822,2024-11-07,Free,East,0
U_04823,2024-09-21,Free,North,0
U_04824,2024-04-28,Pro,West,0
U_04825,2024-04-05,Pro,East,0
U_04826,2026-06-05,Enterprise,West,1
U_04827,2026-06-27,Enterprise,East,1
U_04828,2025-08-23,Free,South,0
U_04829,2024-02-04,Free,West,1
U_04830,2024-02-09,Pro,South,1
U_04831,2024-01-11,Pro,West,1
U_04832,2024-08-10,Pro,North,0
U_04833,2025-09-25,Free,North,0
U_04834,2023-10-03,Free,West,0
U_04835,2025-02-17,Free,South,1
U_04836,2025-07-27,Free,North,0
U_04837,2023-09-06,Free,North,1
U_04838,2024-11-12,Free,North,0
U_04839,2025-11-22,Enterprise,East,0
U_04840,2025-04-06,Free,West,0
U_04841,2024-11-25,Free,East,0
U_04842,2026-02-26,Free,South,1
U_04843,2025-05-03,Free,West,1
U_04844,2024-07-26,Pro,East,1
U_04845,2024-09-27,Pro,North,1
U_04846,2026-05-03,Free,West,0
U_04847,2026-02-03,Pro,North,0
U_04848,2026-04-03,Pro,East,0
U_04849,2025-03-21,Enterprise,South,0
U_04850,2023-12-31,Pro,South,0
U_04851,2024-02-04,Pro,West,1
U_04852,2024-09-13,Enterprise,South,0
U_04853,2025-08-07,Pro,South,1
U_04854,2023-08-06,Free,West,0
U_04855,2025-12-03,Pro,West,1
U_04856,2025-11-16,Free,North,1
U_04857,2025-01-31,Free,North,0
U_04858,2023-08-07,Pro,South,1
U_04859,2025-11-29,Pro,South,1
U_04860,2024-10-16,Pro,East,1
U_04861,2025-07-15,Pro,North,1
U_04862,2025-03-31,Free,East,1
U_04863,2025-09-16,Free,South,1
U_04864,2024-10-10,Free,West,0
U_04865,2026-05-21,Free,South,0
U_04866,2026-05-16,Enterprise,North,1
U_04867,2026-04-18,Pro,South,1
U_04868,2025-05-18,Free,South,1
U_04869,2024-07-04,Free,West,0
U_04870,2024-09-06,Free,West,1
U_04871,2024-05-14,Pro,East,1
U_04872,2026-03-22,Free,East,0
U_04873,2025-11-23,Enterprise,South,0
U_04874,2025-11-19,Free,East,0
U_04875,2025-12-24,Pro,South,0
U_04876,2026-06-23,Enterprise,West,0
U_04877,2025-08-04,Free,East,1
U_04878,2024-07-06,Free,North,1
U_04879,2025-10-17,Free,East,0
U_04880,2024-05-07,Free,East,0
U_04881,2025-05-14,Pro,North,0
U_04882,2024-01-17,Free,West,0
U_04883,2026-02-01,Free,North,0
U_04884,2025-01-03,Pro,West,0
U_04885,2024-05-21,Free,West,0
U_04886,2026-04-11,Free,South,1
U_04887,2023-10-29,Free,North,1
U_04888,2026-04-19,Free,North,1
U_04889,2025-10-16,Pro,North,1
U_04890,2024-01-07,Free,East,0
U_04891,2025-10-21,Free,East,0
U_04892,2025-04-04,Pro,East,0
U_04893,2026-03-26,Free,East,0
U_04894,2025-04-18,Pro,East,1
U_04895,2024-10-30,Pro,South,0
U_04896,2026-04-22,Free,West,1
U_04897,2023-11-03,Pro,North,1
U_04898,2025-11-07,Free,South,0
U_04899,2023-11-19,Free,East,1
U_04900,2024-05-22,Pro,North,0
U_04901,2023-12-01,Free,West,0
U_04902,2026-02-15,Enterprise,East,0
U_04903,2024-11-14,Pro,East,0
U_04904,2025-09-14,Pro,West,0
U_04905,2024-05-01,Pro,East,0
U_04906,2025-09-18,Free,West,0
U_04907,2025-06-23,Free,West,0
U_04908,2023-11-14,Enterprise,West,1
U_04909,2025-01-09,Pro,North,0
U_04910,2025-09-09,Pro,East,0
U_04911,2024-03-17,Free,East,0
U_04912,2025-06-29,Free,East,0
U_04913,2024-05-24,Free,South,0
U_04914,2024-08-30,Pro,North,0
U_04915,2026-04-08,Free,West,0
U_04916,2026-05-03,Free,East,0
U_04917,2026-06-30,Free,North,0
U_04918,2024-10-29,Free,West,1
U_04919,2025-04-02,Pro,West,0
U_04920,2025-12-10,Enterprise,West,0
U_04921,2025-10-18,Free,North,0
U_04922,2024-11-30,Pro,North,0
U_04923,2026-02-07,Pro,West,0
U_04924,2024-10-02,Free,North,1
U_04925,2026-05-10,Free,North,1
U_04926,2024-12-17,Free,North,0
U_04927,2023-12-06,Free,South,0
U_04928,2025-10-08,Free,West,0
U_04929,2024-01-03,Enterprise,East,0
U_04930,2025-07-26,Free,South,0
U_04931,2023-09-28,Free,North,1
U_04932,2026-06-20,Pro,South,0
U_04933,2025-02-28,Free,North,1
U_04934,2025-09-29,Enterprise,West,0
U_04935,2023-12-19,Pro,North,0
U_04936,2025-06-10,Enterprise,West,0
U_04937,2024-09-06,Free,North,1
U_04938,2024-04-23,Pro,South,1
U_04939,2025-12-17,Free,West,1
U_04940,2023-09-06,Pro,West,0
U_04941,2024-12-23,Pro,East,1
U_04942,2023-11-02,Free,North,1
U_04943,2026-01-25,Free,West,0
U_04944,2026-03-11,Free,East,1
U_04945,2023-09-07,Free,West,0
U_04946,2024-12-09,Free,West,1
U_04947,2024-12-13,Free,North,0
U_04948,2025-09-06,Pro,West,0
U_04949,2025-09-17,Free,South,0
U_04950,2024-08-01,Pro,South,1
U_04951,2026-04-22,Free,East,0
U_04952,2024-02-15,Free,South,0
U_04953,2023-12-25,Free,North,0
U_04954,2025-12-17,Free,East,0
U_04955,2023-12-08,Free,East,1
U_04956,2024-02-16,Enterprise,East,1
U_04957,2025-01-16,Pro,North,1
U_04958,2024-07-25,Pro,East,1
U_04959,2024-01-23,Pro,East,1
U_04960,2026-04-19,Free,West,0
U_04961,2024-12-19,Free,North,0
U_04962,2025-11-16,Free,South,0
U_04963,2024-04-24,Free,North,1
U_04964,2026-03-31,Free,West,0
U_04965,2024-03-24,Free,North,1
U_04966,2026-03-25,Pro,North,0
U_04967,2025-05-16,Free,North,0
U_04968,2026-06-02,Pro,South,1
U_04969,2025-11-01,Free,North,0
U_04970,2025-06-04,Free,West,0
U_04971,2025-02-20,Free,East,0
U_04972,2026-01-29,Free,West,1
U_04973,2024-11-16,Free,West,1
U_04974,2023-11-14,Pro,North,1
U_04975,2026-04-02,Enterprise,North,1
U_04976,2025-12-07,Free,West,1
U_04977,2025-07-29,Pro,West,0
U_04978,2025-10-03,Free,North,1
U_04979,2024-04-05,Pro,South,0
U_04980,2024-12-07,Pro,West,0
U_04981,2025-12-26,Free,West,1
U_04982,2026-05-23,Pro,South,0
U_04983,2026-04-12,Pro,North,1
U_04984,2024-01-20,Free,North,0
U_04985,2025-07-31,Pro,North,1
U_04986,2025-03-14,Free,West,0
U_04987,2024-10-06,Pro,West,0
U_04988,2024-01-27,Free,West,0
U_04989,2023-12-26,Pro,North,1
U_04990,2024-12-15,Pro,East,0
U_04991,2025-01-08,Pro,North,0
U_04992,2024-05-13,Free,South,1
U_04993,2024-08-27,Pro,South,0
U_04994,2025-03-14,Pro,South,1
U_04995,2025-10-22,Free,East,1
U_04996,2025-04-21,Free,North,0
U_04997,2024-01-21,Free,South,0
U_04998,2026-03-03,Pro,South,0
U_04999,2024-08-27,Pro,South,0
U_05000,2026-05-21,Free,East,1
U_05001,2026-06-13,Free,South,0
U_05002,2023-12-29,Free,East,0
U_05003,2025-04-13,Pro,East,1
U_05004,2026-05-28,Enterprise,East,0
U_05005,2024-09-15,Free,East,0
U_05006,2025-03-07,Pro,West,1
U_05007,2024-07-01,Pro,East,0
U_05008,2023-09-01,Free,West,1
U_05009,2024-03-07,Free,North,1
U_05010,2023-12-12,Free,West,1
U_05011,2024-05-30,Pro,North,1
U_05012,2025-06-03,Free,North,1
U_05013,2025-03-24,Free,South,0
U_05014,2026-05-08,Free,North,1
U_05015,2025-08-01,Free,East,0
U_05016,2024-08-22,Enterprise,East,1
U_05017,2026-05-10,Free,East,0
U_05018,2025-06-07,Free,South,1
U_05019,2025-03-03,Free,East,0
U_05020,2026-02-06,Free,North,0
U_05021,2025-07-16,Free,North,0
U_05022,2024-08-20,Pro,West,0
U_05023,2025-05-07,Free,East,0
U_05024,2024-06-17,Pro,North,0
U_05025,2026-05-31,Enterprise,West,1
U_05026,2024-04-18,Free,South,0
U_05027,2026-06-04,Free,South,1
U_05028,2023-10-09,Pro,East,1
U_05029,2023-08-12,Free,North,0
U_05030,2025-03-13,Free,West,0
U_05031,2024-03-08,Free,West,0
U_05032,2025-01-23,Free,South,1
U_05033,2023-12-05,Free,North,1
U_05034,2026-01-10,Free,East,0
U_05035,2025-07-15,Free,East,0
U_05036,2025-07-31,Enterprise,South,0
U_05037,2026-04-15,Pro,South,0
U_05038,2026-06-24,Free,West,1
U_05039,2025-07-24,Free,East,0
U_05040,2025-08-31,Free,West,0
U_05041,2023-08-03,Pro,West,0
U_05042,2023-09-23,Pro,North,1
U_05043,2024-10-29,Free,South,1
U_05044,2026-05-31,Free,North,0
U_05045,2024-06-30,Pro,South,1
U_05046,2025-03-29,Free,North,0
U_05047,2023-08-11,Free,West,0
U_05048,2024-10-18,Free,South,0
U_05049,2026-03-21,Free,East,0
U_05050,2025-04-21,Pro,East,1
U_05051,2025-12-27,Free,North,1
U_05052,2023-08-15,Free,West,0
U_05053,2024-03-05,Pro,North,0
U_05054,2024-02-09,Free,North,0
U_05055,2026-01-05,Free,South,1
U_05056,2023-11-18,Pro,North,1
U_05057,2026-04-21,Pro,East,1
U_05058,2024-05-13,Free,East,0
U_05059,2026-02-25,Pro,West,0
U_05060,2025-02-01,Enterprise,South,0
U_05061,2024-07-11,Enterprise,East,0
U_05062,2026-05-28,Free,North,0
U_05063,2024-10-06,Free,South,0
U_05064,2025-08-14,Pro,West,0
U_05065,2023-10-12,Enterprise,West,0
U_05066,2026-01-03,Enterprise,South,0
U_05067,2026-06-12,Pro,West,1
U_05068,2023-11-27,Free,East,0
U_05069,2025-10-05,Pro,North,1
U_05070,2024-05-16,Free,West,1
U_05071,2024-01-06,Pro,South,1
U_05072,2024-08-24,Free,East,0
U_05073,2025-07-07,Free,West,0
U_05074,2026-05-14,Free,East,0
U_05075,2026-06-26,Free,North,0
U_05076,2026-06-26,Free,West,0
U_05077,2025-05-27,Free,East,0
U_05078,2025-06-28,Enterprise,West,0
U_05079,2024-01-20,Enterprise,East,1
U_05080,2025-09-13,Free,North,1
U_05081,2025-03-11,Free,North,1
U_05082,2024-08-18,Pro,East,1
U_05083,2026-03-18,Pro,North,0
U_05084,2024-04-29,Free,North,0
U_05085,2023-12-31,Free,North,0
U_05086,2024-01-17,Pro,South,0
U_05087,2024-01-08,Pro,West,1
U_05088,2025-04-20,Free,North,0
U_05089,2025-12-02,Pro,South,0
U_05090,2024-01-19,Free,East,0
U_05091,2025-01-18,Free,North,1
U_05092,2025-04-05,Pro,West,1
U_05093,2025-03-21,Free,West,1
U_05094,2024-10-14,Pro,West,0
U_05095,2025-03-03,Pro,West,1
U_05096,2023-08-18,Free,East,0
U_05097,2023-10-02,Free,South,1
U_05098,2024-10-25,Pro,East,0
U_05099,2024-04-10,Pro,North,0
U_05100,2025-10-16,Free,East,0
U_05101,2024-04-15,Free,North,1
U_05102,2025-12-27,Enterprise,North,1
U_05103,2024-04-15,Free,South,0
U_05104,2023-11-08,Free,West,0
U_05105,2024-12-22,Pro,South,0
U_05106,2024-09-18,Free,North,0
U_05107,2024-07-24,Enterprise,South,1
U_05108,2025-10-25,Pro,East,1
U_05109,2024-03-25,Free,West,1
U_05110,2025-07-16,Free,South,0
U_05111,2026-01-07,Free,South,1
U_05112,2024-11-26,Free,West,0
U_05113,2025-01-19,Pro,East,0
U_05114,2026-04-12,Free,South,1
U_05115,2025-05-06,Free,West,0
U_05116,2024-02-10,Free,South,1
U_05117,2023-10-15,Pro,East,0
U_05118,2023-10-28,Free,West,0
U_05119,2024-07-20,Free,South,0
U_05120,2023-11-04,Enterprise,East,0
U_05121,2025-06-23,Free,East,0
U_05122,2024-10-26,Pro,North,1
U_05123,2024-06-25,Free,East,1
U_05124,2025-01-28,Free,North,1
U_05125,2026-04-26,Free,West,1
U_05126,2024-04-18,Free,East,0
U_05127,2024-01-13,Enterprise,South,0
U_05128,2024-06-22,Pro,West,0
U_05129,2024-07-12,Free,South,0
U_05130,2026-03-28,Free,South,1
U_05131,2025-08-23,Pro,North,0
U_05132,2024-11-01,Pro,South,1
U_05133,2024-01-25,Free,East,1
U_05134,2023-09-19,Enterprise,East,0
U_05135,2023-12-10,Free,East,1
U_05136,2026-01-21,Free,East,1
U_05137,2025-06-22,Free,North,0
U_05138,2024-01-15,Free,West,1
U_05139,2025-05-29,Free,South,1
U_05140,2023-10-03,Pro,West,0
U_05141,2025-01-23,Free,South,0
U_05142,2024-07-24,Pro,South,0
U_05143,2023-11-19,Free,East,1
U_05144,2025-10-01,Free,North,0
U_05145,2025-09-04,Pro,North,1
U_05146,2025-01-27,Free,East,0
U_05147,2024-01-28,Free,North,0
U_05148,2025-07-15,Free,South,1
U_05149,2024-11-05,Pro,West,1
U_05150,2025-07-06,Free,West,1
U_05151,2023-11-07,Free,East,0
U_05152,2026-03-21,Free,North,1
U_05153,2023-08-05,Pro,South,0
U_05154,2024-03-26,Free,West,1
U_05155,2024-09-29,Free,East,1
U_05156,2024-02-29,Free,West,0
U_05157,2023-11-03,Enterprise,South,1
U_05158,2025-08-03,Free,South,1
U_05159,2026-06-26,Pro,East,0
U_05160,2024-07-24,Pro,South,0
U_05161,2024-05-11,Pro,South,0
U_05162,2025-07-16,Pro,East,1
U_05163,2024-03-26,Free,South,0
U_05164,2024-10-02,Pro,East,1
U_05165,2025-08-04,Pro,East,0
U_05166,2024-11-03,Pro,South,0
U_05167,2024-01-15,Free,East,0
U_05168,2023-10-16,Pro,West,1
U_05169,2025-03-02,Free,North,0
U_05170,2026-06-22,Pro,East,1
U_05171,2026-04-08,Pro,West,0
U_05172,2023-11-16,Free,West,0
U_05173,2025-01-18,Free,South,0
U_05174,2025-01-03,Enterprise,North,1
U_05175,2024-02-24,Pro,East,1
U_05176,2025-07-16,Pro,North,0
U_05177,2025-01-11,Free,East,0
U_05178,2025-12-11,Pro,South,0
U_05179,2024-06-08,Free,West,1
U_05180,2026-04-23,Free,South,0
U_05181,2025-12-17,Free,South,0
U_05182,2024-12-18,Pro,West,0
U_05183,2023-12-30,Pro,East,1
U_05184,2024-12-29,Free,West,0
U_05185,2023-12-15,Pro,North,0
U_05186,2025-08-01,Free,South,0
U_05187,2025-08-14,Free,West,1
U_05188,2025-04-09,Pro,West,0
U_05189,2026-06-07,Free,East,0
U_05190,2023-09-19,Free,East,0
U_05191,2025-09-02,Pro,North,1
U_05192,2025-12-02,Free,East,0
U_05193,2023-11-30,Free,East,0
U_05194,2024-07-10,Free,South,0
U_05195,2023-09-28,Pro,East,0
U_05196,2025-04-14,Enterprise,West,0
U_05197,2025-09-10,Free,North,0
U_05198,2024-08-06,Enterprise,South,1
U_05199,2025-08-12,Pro,South,0
U_05200,2024-08-26,Free,East,0
U_05201,2025-08-30,Free,East,0
U_05202,2024-05-23,Pro,East,1
U_05203,2026-06-09,Free,West,1
U_05204,2024-11-10,Free,South,1
U_05205,2023-08-05,Free,North,1
U_05206,2023-11-07,Free,South,0
U_05207,2025-09-14,Free,South,1
U_05208,2026-02-08,Pro,South,1
U_05209,2025-06-10,Free,East,1
U_05210,2024-01-14,Free,West,0
U_05211,2026-02-16,Free,West,0
U_05212,2025-09-04,Free,South,0
U_05213,2023-12-02,Free,West,0
U_05214,2024-09-10,Enterprise,South,1
U_05215,2025-07-17,Free,West,0
U_05216,2023-08-05,Free,East,0
U_05217,2023-09-16,Free,West,0
U_05218,2024-08-12,Free,East,0
U_05219,2026-02-19,Free,South,1
U_05220,2026-06-29,Free,South,1
U_05221,2024-07-06,Free,East,0
U_05222,2026-03-27,Pro,East,1
U_05223,2025-11-16,Free,North,1
U_05224,2026-02-09,Free,West,0
U_05225,2025-04-20,Pro,East,1
U_05226,2026-05-31,Pro,West,1
U_05227,2025-06-18,Free,West,0
U_05228,2026-05-08,Pro,South,0
U_05229,2025-03-27,Free,South,1
U_05230,2024-02-27,Pro,North,0
U_05231,2025-02-04,Free,North,0
U_05232,2024-12-28,Free,West,0
U_05233,2024-07-26,Free,East,0
U_05234,2024-09-03,Free,South,0
U_05235,2025-01-27,Free,East,0
U_05236,2025-04-19,Free,West,0
U_05237,2024-03-26,Pro,South,0
U_05238,2024-05-23,Pro,East,1
U_05239,2025-01-19,Pro,West,0
U_05240,2025-01-20,Free,North,0
U_05241,2024-10-21,Pro,North,0
U_05242,2025-07-09,Free,East,0
U_05243,2024-02-15,Free,North,0
U_05244,2025-02-18,Free,North,0
U_05245,2024-05-21,Pro,North,1
U_05246,2025-10-30,Free,East,0
U_05247,2025-08-21,Free,East,1
U_05248,2025-11-11,Enterprise,East,1
U_05249,2025-02-03,Pro,East,1
U_05250,2024-04-23,Pro,West,0
U_05251,2026-04-14,Free,West,0
U_05252,2025-01-27,Pro,North,0
U_05253,2024-09-04,Free,East,0
U_05254,2024-06-06,Free,West,1
U_05255,2024-10-03,Pro,North,0
U_05256,2025-08-26,Pro,North,0
U_05257,2025-12-21,Free,West,0
U_05258,2024-12-28,Free,South,0
U_05259,2025-09-19,Pro,East,0
U_05260,2024-03-15,Pro,South,1
U_05261,2024-11-25,Free,East,1
U_05262,2024-08-17,Free,East,1
U_05263,2024-06-23,Pro,East,0
U_05264,2024-08-19,Enterprise,West,0
U_05265,2025-10-14,Pro,West,0
U_05266,2025-09-21,Free,East,0
U_05267,2024-03-10,Free,West,1
U_05268,2024-04-07,Enterprise,South,1
U_05269,2025-11-15,Free,East,1
U_05270,2025-06-29,Free,West,0
U_05271,2025-07-22,Free,South,0
U_05272,2025-06-09,Free,North,0
U_05273,2025-08-10,Pro,West,0
U_05274,2024-05-18,Pro,South,1
U_05275,2023-10-05,Enterprise,East,0
U_05276,2024-08-20,Pro,South,1
U_05277,2023-09-05,Free,East,0
U_05278,2026-05-23,Pro,South,1
U_05279,2025-02-11,Pro,East,0
U_05280,2025-07-16,Pro,South,0
U_05281,2026-05-28,Free,West,1
U_05282,2025-12-06,Free,South,0
U_05283,2024-04-02,Pro,East,1
U_05284,2024-07-26,Pro,South,0
U_05285,2023-11-25,Pro,West,0
U_05286,2025-11-27,Free,West,0
